#Header
x y Displacement(m) Hydrogen_concentration(mol/m^2) Damage

Load step: 3000
0.0233114 0.0778868 -3.97478e-05 2.42393e-05 0
0.0218284 0.0777815 -3.99644e-05 2.43339e-05 0
0.0498596 0.0707394 -3.42207e-05 2.21136e-05 0
0.0654978 0.0705475 -3.30803e-05 1.93676e-05 0
0.0224804 0.079122 -3.9917e-05 2.42272e-05 0
0.0209969 0.0790172 -4.01558e-05 2.43204e-05 0
0.0203444 0.0776761 -4.01993e-05 2.44227e-05 0
0.0580878 0.0700299 -3.31519e-05 2.07756e-05 0
0.0342226 0.0709169 -3.73672e-05 2.3945e-05 0
0.025983 0.071611 -3.90483e-05 2.44793e-05 0
0.0841074 0.0705517 -3.4956e-05 1.59643e-05 0
0.0737087 0.0698299 -3.35748e-05 1.78503e-05 0
0.0945075 0.0712799 -3.67917e-05 1.42206e-05 0
0.104914 0.0720107 -3.91797e-05 1.26189e-05 0
0.0439405 0.0703229 -3.52387e-05 2.29859e-05 0
0.0195126 0.0789123 -4.04032e-05 2.44079e-05 0
0.0188596 0.0775708 -4.04527e-05 2.45058e-05 0
0.0216496 0.0803579 -4.0125e-05 2.42198e-05 0
0.173896 0.0807406 -3.621e-05 5.95155e-06 0
0.167941 0.0803229 -3.69339e-05 6.23866e-06 0
0.0111457 0.0987659 -4.1672e-05 2.45271e-05 0
0.112347 0.0725212 -4.0282e-05 1.15649e-05 0
0.181325 0.0281461 -3.10871e-05 5.66962e-06 0
0.180671 0.0268049 -3.06522e-05 5.68981e-06 0
0.0186537 0.0270935 -1.64189e-05 2.43072e-05 0
0.019312 0.0284293 -1.64045e-05 2.43891e-05 0
0.0179847 0.0257568 -1.64156e-05 2.42304e-05 0
0.181521 0.0786843 -3.56391e-05 5.66778e-06 0
0.180867 0.0773428 -3.57423e-05 5.68884e-06 0
0.00109573 0.00983348 -1.81862e-05 2.379e-05 0
0.190234 0.0987 -3.42236e-05 5.45067e-06 0
0.126639 0.0722356 -4.07632e-05 9.75344e-06 0
0.182174 0.0800259 -3.55539e-05 5.64739e-06 0
0.18134 0.0812629 -3.55866e-05 5.67276e-06 0
0.182355 0.0774473 -3.56305e-05 5.64264e-06 0
0.181701 0.0761057 -3.57349e-05 5.66279e-06 0
0.160374 0.0176097 -2.75217e-05 6.66414e-06 0
0.158886 0.0175052 -2.74946e-05 6.76081e-06 0
0.147481 0.0736962 -3.93266e-05 7.65012e-06 0
0.0180268 0.0788075 -4.06478e-05 2.44898e-05 0
0.017374 0.0774659 -4.07076e-05 2.45832e-05 0
0.158245 0.0692783 -3.8118e-05 6.82532e-06 0
0.017818 0.0283282 -1.6187e-05 2.44342e-05 0
0.182828 0.0813674 -3.54716e-05 5.62766e-06 0
0.18216 0.026909 -3.06985e-05 5.64382e-06 0
0.181506 0.0255678 -3.02281e-05 5.66313e-06 0
0.180018 0.0254637 -3.01879e-05 5.71067e-06 0
0.180852 0.0242265 -2.97411e-05 5.6831e-06 0
0.182341 0.0243307 -2.97771e-05 5.63758e-06 0
0.181687 0.0229894 -2.92755e-05 5.65666e-06 0
0.180198 0.0228852 -2.92407e-05 5.70372e-06 0
0.181033 0.021648 -2.8768e-05 5.67641e-06 0
0.179545 0.0215438 -2.87367e-05 5.72498e-06 0
0.180379 0.0203066 -2.82446e-05 5.69679e-06 0
0.178891 0.0202024 -2.82179e-05 5.74686e-06 0
0.179725 0.0189651 -2.77138e-05 5.71779e-06 0
0.178237 0.0188609 -2.76906e-05 5.76937e-06 0
0.181214 0.0190694 -2.77424e-05 5.66977e-06 0
0.156756 0.0691737 -3.82486e-05 6.9284e-06 0
0.157591 0.0679368 -3.81296e-05 6.8699e-06 0
0.0184789 0.0296626 -1.62243e-05 2.45207e-05 0
0.0199675 0.0297645 -1.6436e-05 2.44761e-05 0
0.135572 0.0728624 -4.0494e-05 8.77274e-06 0
0.141528 0.0732791 -3.99762e-05 8.18409e-06 0
0.18319 0.0762103 -3.5614e-05 5.61858e-06 0
0.182536 0.0748687 -3.57114e-05 5.63782e-06 0
0.179071 0.0176237 -2.71872e-05 5.73941e-06 0
0.177583 0.0175194 -2.71626e-05 5.79246e-06 0
0.170223 0.0584595 -3.70298e-05 6.12202e-06 0
0.0231329 0.0804622 -3.98819e-05 2.41223e-05 0
0.022303 0.0816985 -4.00857e-05 2.41211e-05 0
0.023787 0.081803 -3.98338e-05 2.40193e-05 0
0.00950232 0.0458452 -1.45105e-05 2.61948e-05 0
0.0169872 0.029562 -1.60046e-05 2.4561e-05 0
0.181994 0.0826045 -3.55133e-05 5.65213e-06 0
0.183482 0.082709 -3.53706e-05 5.6086e-06 0
0.198499 0.00973256 -2.53451e-05 5.36775e-06 0
0.15972 0.016268 -2.69988e-05 6.70579e-06 0
0.158231 0.0161635 -2.69581e-05 6.80371e-06 0
0.161209 0.0163725 -2.70224e-05 6.6111e-06 0
0.157397 0.0174008 -2.74561e-05 6.86079e-06 0
0.156742 0.016059 -2.69085e-05 6.90491e-06 0
0.0191354 0.030997 -1.62706e-05 2.46124e-05 0
0.020619 0.0310998 -1.64743e-05 2.45685e-05 0
0.0165404 0.0787027 -4.08735e-05 2.45661e-05 0
0.0158874 0.0773611 -4.09392e-05 2.46551e-05 0
0.0229577 0.0830392 -4.00323e-05 2.40241e-05 0
0.0244436 0.0831444 -3.97679e-05 2.3918e-05 0
0.155908 0.0172964 -2.7417e-05 6.96409e-06 0
0.155253 0.0159545 -2.68581e-05 7.00943e-06 0
0.178418 0.0162821 -2.66537e-05 5.7616e-06 0
0.176929 0.0161778 -2.66238e-05 5.81611e-06 0
0.184025 0.0749732 -3.55817e-05 5.59561e-06 0
0.183371 0.0736316 -3.5671e-05 5.61394e-06 0
0.198525 0.0902473 -3.37088e-05 5.37138e-06 0
0.00968384 0.00107211 -1.94051e-05 2.35463e-05 0
0.161139 0.0280275 -3.12138e-05 6.62076e-06 0
0.164479 0.0230799 -2.95134e-05 6.41657e-06 0
0.156102 0.0678322 -3.82555e-05 6.97448e-06 0
0.156937 0.0665953 -3.81364e-05 6.91511e-06 0
0.170946 0.0481471 -3.57449e-05 6.08471e-06 0
0.154419 0.0171919 -2.73808e-05 7.07079e-06 0
0.153765 0.01585 -2.68068e-05 7.11738e-06 0
0.0729812 0.0270163 -2.7298e-05 1.77567e-05 0
0.0781712 0.0701361 -3.41842e-05 1.70231e-05 0
0.081898 0.0276414 -2.87391e-05 1.62188e-05 0
0.0885656 0.0708636 -3.56471e-05 1.51995e-05 0
0.00128591 0.0631412 -4.22909e-05 2.57274e-05 0
0.0989698 0.0715922 -3.7841e-05 1.35162e-05 0
0.117564 0.0301506 -3.28399e-05 1.08275e-05 0
0.0291711 0.0987529 -3.92076e-05 2.31718e-05 0
0.0336133 0.00130023 -1.9837e-05 2.22118e-05 0
0.0395453 0.0987042 -3.721e-05 2.22007e-05 0
0.0424892 0.00126474 -2.01887e-05 2.13696e-05 0
0.0635797 0.00146836 -2.08257e-05 1.86048e-05 0
0.0604085 0.0985523 -3.48049e-05 1.94166e-05 0
0.0695031 0.0988379 -3.5221e-05 1.80204e-05 0
0.0812956 0.00128426 -2.12644e-05 1.59799e-05 0
0.0723267 0.00120551 -2.10851e-05 1.73626e-05 0
0.0917712 0.00126185 -2.13108e-05 1.44647e-05 0
0.0783582 0.0987074 -3.61147e-05 1.66969e-05 0
0.0872644 0.0988401 -3.7052e-05 1.52048e-05 0
0.0978571 0.0987108 -3.86091e-05 1.35753e-05 0
0.1465 0.0334734 -3.35558e-05 7.7159e-06 0
0.11682 0.0728383 -4.05913e-05 1.09673e-05 0
0.139884 0.0317161 -3.3402e-05 8.31764e-06 0
0.122138 0.0719211 -4.07239e-05 1.02923e-05 0
0.131111 0.0725498 -4.07048e-05 9.24789e-06 0
0.074978 0.0517955 -3.19303e-05 1.79007e-05 0
0.0849085 0.0485753 -3.30905e-05 1.59545e-05 0
0.0760324 0.0479553 -3.14415e-05 1.76711e-05 0
0.152931 0.0170876 -2.73403e-05 7.18095e-06 0
0.152276 0.0157456 -2.67592e-05 7.22887e-06 0
0.151442 0.0169832 -2.72971e-05 7.29463e-06 0
0.150787 0.0156412 -2.67103e-05 7.34395e-06 0
0.149954 0.0168789 -2.72512e-05 7.41185e-06 0
0.149299 0.0155368 -2.66631e-05 7.46261e-06 0
0.148465 0.0167746 -2.72069e-05 7.53261e-06 0
0.14781 0.0154325 -2.66155e-05 7.58483e-06 0
0.146977 0.0166702 -2.71691e-05 7.65689e-06 0
0.146321 0.0153281 -2.65713e-05 7.7106e-06 0
0.145488 0.0165659 -2.71342e-05 7.78469e-06 0
0.144832 0.0152238 -2.65339e-05 7.83987e-06 0
0.143999 0.0164615 -2.70998e-05 7.91599e-06 0
0.143344 0.0151194 -2.65001e-05 7.97264e-06 0
0.142511 0.0163572 -2.70698e-05 8.05079e-06 0
0.141856 0.0150151 -2.64706e-05 8.10892e-06 0
0.141022 0.0162527 -2.70481e-05 8.18911e-06 0
0.140367 0.0149107 -2.64566e-05 8.24875e-06 0
0.139533 0.0161482 -2.70413e-05 8.33096e-06 0
0.138878 0.0148062 -2.64554e-05 8.39215e-06 0
0.138045 0.0160438 -2.7043e-05 8.47634e-06 0
0.137389 0.0147019 -2.64617e-05 8.53917e-06 0
0.136556 0.0159395 -2.70468e-05 8.62526e-06 0
0.135901 0.0145975 -2.64698e-05 8.68985e-06 0
0.135068 0.0158351 -2.70486e-05 8.7777e-06 0
0.134412 0.0144931 -2.64714e-05 8.84419e-06 0
0.133579 0.0157308 -2.70408e-05 8.93354e-06 0
0.132923 0.0143887 -2.64627e-05 9.00201e-06 0
0.132091 0.0156264 -2.70283e-05 9.09266e-06 0
0.131434 0.0142843 -2.64469e-05 9.16299e-06 0
0.130602 0.0155219 -2.70117e-05 9.2548e-06 0
0.129946 0.01418 -2.64293e-05 9.32678e-06 0
0.129113 0.0154174 -2.69921e-05 9.4197e-06 0
0.128457 0.0140759 -2.64093e-05 9.4931e-06 0
0.127624 0.015313 -2.69702e-05 9.58726e-06 0
0.126968 0.0139719 -2.63819e-05 9.66171e-06 0
0.126135 0.0152087 -2.69433e-05 9.75717e-06 0
0.12548 0.0138676 -2.63491e-05 9.83246e-06 0
0.124647 0.0151043 -2.69023e-05 9.92948e-06 0
0.123991 0.0137631 -2.63023e-05 1.00054e-05 0
0.123159 0.0149999 -2.68463e-05 1.01042e-05 0
0.122503 0.0136584 -2.62449e-05 1.01807e-05 0
0.121671 0.0148954 -2.67821e-05 1.02815e-05 0
0.121015 0.013554 -2.61759e-05 1.03583e-05 0
0.120182 0.014791 -2.67017e-05 1.04613e-05 0
0.119527 0.0134496 -2.60968e-05 1.05385e-05 0
0.118694 0.0146866 -2.66186e-05 1.0644e-05 0
0.118038 0.0133451 -2.60152e-05 1.07217e-05 0
0.117206 0.0145822 -2.65296e-05 1.08296e-05 0
0.15594 0.0987204 -3.80125e-05 6.9598e-06 0
0.120107 0.0987586 -4.15673e-05 1.05001e-05 0
0.198716 0.0649449 -3.49447e-05 5.37728e-06 0
0.17099 0.00135421 -2.14811e-05 6.0479e-06 0
0.165051 0.0986205 -3.70308e-05 6.40432e-06 0
0.198663 0.0559695 -3.48116e-05 5.37783e-06 0
0.19882 0.0454961 -3.43953e-05 5.37617e-06 0
0.198813 0.0351606 -3.30043e-05 5.37368e-06 0
0.119085 0.0509814 -3.85605e-05 1.06742e-05 0
0.183176 0.0230935 -2.93096e-05 5.61316e-06 0
0.0659791 0.0744539 -3.35343e-05 1.91154e-05 0
0.178028 0.0538247 -3.6259e-05 5.78698e-06 0
0.178682 0.0551661 -3.63423e-05 5.76354e-06 0
0.179516 0.053929 -3.62e-05 5.73423e-06 0
0.18017 0.0552705 -3.62658e-05 5.71233e-06 0
0.181005 0.0540335 -3.61353e-05 5.68501e-06 0
0.181659 0.0553749 -3.6176e-05 5.66463e-06 0
0.182494 0.054138 -3.60622e-05 5.63929e-06 0
0.183148 0.0554795 -3.60766e-05 5.62045e-06 0
0.183982 0.0542425 -3.59755e-05 5.5971e-06 0
0.183328 0.0529012 -3.59373e-05 5.61509e-06 0
0.184636 0.0555841 -3.59676e-05 5.5798e-06 0
0.183801 0.056821 -3.60516e-05 5.60229e-06 0
0.126996 0.055422 -3.95295e-05 9.71017e-06 0
0.0935919 0.0750866 -3.6826e-05 1.43502e-05 0
0.083877 0.0524129 -3.35374e-05 1.61516e-05 0
0.104676 0.0538646 -3.76671e-05 1.26804e-05 0
0.09429 0.0531344 -3.57697e-05 1.43217e-05 0
0.0831887 0.0743578 -3.51134e-05 1.60787e-05 0
0.166453 0.0802184 -3.71505e-05 6.31924e-06 0
0.167106 0.0815599 -3.69994e-05 6.28326e-06 0
0.165618 0.0814555 -3.7214e-05 6.36585e-06 0
0.166272 0.082797 -3.70693e-05 6.32902e-06 0
0.164783 0.0826925 -3.72844e-05 6.41359e-06 0
0.161958 0.00123773 -2.1655e-05 6.57215e-06 0
0.0661955 0.0511539 -3.08682e-05 1.98847e-05 0
0.175301 0.0393831 -3.40855e-05 5.88947e-06 0
0.0963131 0.0247731 -2.91251e-05 1.38322e-05 0
0.0859071 0.0240436 -2.82569e-05 1.54914e-05 0
0.067154 0.0473311 -3.03072e-05 1.96128e-05 0
0.0755131 0.0233155 -2.67751e-05 1.72178e-05 0
0.0422625 0.0519286 -3.34083e-05 2.61152e-05 0.35
0.0361186 0.0477485 -2.07067e-05 2.61147e-05 0.222222
0.0331552 0.0522845 -3.65471e-05 2.61883e-05 0.179487
0.027295 0.0471308 -1.78365e-05 2.61496e-05 0.09375
0.0666113 0.0226895 -2.53549e-05 1.8706e-05 0
0.0369382 0.0205995 -1.97607e-05 2.26537e-05 0
0.0329986 0.0242103 -1.87546e-05 2.32659e-05 0
0.182648 0.083946 -3.5416e-05 5.63221e-06 0
0.184136 0.0840505 -3.52425e-05 5.59025e-06 0
0.11655 0.0132405 -2.59266e-05 1.0908e-05 0
0.115718 0.0144778 -2.64306e-05 1.10184e-05 0
0.019788 0.0323311 -1.62858e-05 2.47093e-05 0
0.0212694 0.032434 -1.64973e-05 2.46663e-05 0
0.184971 0.0828136 -3.52058e-05 5.5686e-06 0
0.115062 0.013136 -2.58249e-05 1.10977e-05 0
0.114229 0.0143734 -2.6321e-05 1.12103e-05 0
0.113574 0.0130316 -2.57144e-05 1.12907e-05 0
0.112741 0.0142689 -2.62024e-05 1.14054e-05 0
0.112085 0.0129273 -2.56009e-05 1.14869e-05 0
0.111252 0.0141645 -2.60741e-05 1.16034e-05 0
0.165437 0.084034 -3.71377e-05 6.37597e-06 0
0.163948 0.0839294 -3.73584e-05 6.46248e-06 0
0.18486 0.073736 -3.55407e-05 5.57375e-06 0
0.184206 0.0723945 -3.56261e-05 5.59117e-06 0
0.185625 0.0841552 -3.50689e-05 5.55179e-06 0
0.110596 0.0128229 -2.54861e-05 1.16859e-05 0
0.109764 0.0140601 -2.59418e-05 1.18043e-05 0
0.184817 0.0530062 -3.58573e-05 5.57488e-06 0
0.184163 0.0516647 -3.57946e-05 5.59202e-06 0
0.18529 0.0569255 -3.59284e-05 5.56319e-06 0
0.174175 0.034123 -3.27978e-05 5.93474e-06 0
0.177513 0.0291751 -3.13796e-05 5.80007e-06 0
0.0150535 0.0785976 -4.10684e-05 2.46368e-05 0
0.0157063 0.0799393 -4.10003e-05 2.45538e-05 0
0.0236115 0.0843794 -3.99718e-05 2.3929e-05 0
0.0250985 0.0844848 -3.96955e-05 2.38189e-05 0
0.0144006 0.0772561 -4.11301e-05 2.47214e-05 0
0.0152345 0.0760198 -4.09973e-05 2.47456e-05 0
0.109108 0.0127184 -2.53656e-05 1.18876e-05 0
0.108276 0.0139557 -2.58088e-05 1.20079e-05 0
0.10762 0.0126139 -2.52535e-05 1.20918e-05 0
0.106788 0.0138514 -2.56867e-05 1.22143e-05 0
0.106132 0.0125093 -2.51476e-05 1.22987e-05 0
0.105301 0.0137471 -2.5589e-05 1.24237e-05 0
0.184455 0.0581624 -3.60004e-05 5.58479e-06 0
0.177764 0.0149406 -2.6107e-05 5.78433e-06 0
0.176275 0.0148362 -2.60686e-05 5.84027e-06 0
0.179252 0.0150451 -2.61455e-05 5.73197e-06 0
0.104645 0.0124053 -2.50566e-05 1.25087e-05 0
0.103813 0.0136426 -2.55065e-05 1.26363e-05 0
0.0137479 0.075915 -4.11815e-05 2.48075e-05 0
0.0145814 0.074679 -4.10479e-05 2.48375e-05 0
0.159066 0.0149263 -2.64693e-05 6.7481e-06 0
0.185944 0.0582669 -3.58704e-05 5.54725e-06 0
0.0204393 0.0336647 -1.63206e-05 2.48115e-05 0
0.0219195 0.0337676 -1.65465e-05 2.47696e-05 0
0.0189579 0.033562 -1.61064e-05 2.48493e-05 0
0.103158 0.0123012 -2.49869e-05 1.27224e-05 0
0.102325 0.0135383 -2.54319e-05 1.28522e-05 0
0.101671 0.0121971 -2.49286e-05 1.29399e-05 0
0.100838 0.0134337 -2.53607e-05 1.30714e-05 0
0.100182 0.0120918 -2.48642e-05 1.31612e-05 0
0.0993498 0.0133288 -2.52783e-05 1.32937e-05 0
0.155447 0.0664905 -3.82597e-05 7.02122e-06 0
0.156282 0.0652535 -3.81434e-05 6.96096e-06 0
0.185651 0.0517702 -3.57221e-05 5.55379e-06 0
0.184998 0.0504284 -3.56417e-05 5.57009e-06 0
0.141376 0.0525435 -3.84668e-05 8.19458e-06 0
0.165533 0.0399953 -3.43604e-05 6.36324e-06 0
0.186458 0.0829186 -3.50362e-05 5.53211e-06 0
0.185695 0.0724988 -3.5501e-05 5.55298e-06 0
0.0130953 0.0745742 -4.12283e-05 2.48951e-05 0
0.0139287 0.0733385 -4.10965e-05 2.49308e-05 0
0.153109 0.0145079 -2.62291e-05 7.16437e-06 0
0.0986936 0.0119861 -2.47832e-05 1.33857e-05 0
0.0978621 0.0132241 -2.51863e-05 1.35187e-05 0
0.183302 0.0852876 -3.52862e-05 5.61302e-06 0
0.181813 0.0851831 -3.54677e-05 5.65689e-06 0
0.182717 0.0722901 -3.5767e-05 5.63293e-06 0
0.177402 0.0200983 -2.81947e-05 5.80051e-06 0
0.0142187 0.0798339 -4.11739e-05 2.46233e-05 0
0.0148716 0.0811758 -4.11152e-05 2.45464e-05 0
0.164602 0.085271 -3.7206e-05 6.42413e-06 0
0.163115 0.085166 -3.74376e-05 6.51246e-06 0
0.166091 0.0853756 -3.69847e-05 6.33901e-06 0
0.186348 0.0738404 -3.54271e-05 5.53711e-06 0
0.178599 0.0137039 -2.55951e-05 5.75384e-06 0
0.180088 0.0138086 -2.56387e-05 5.7036e-06 0
0.0972055 0.0118815 -2.46876e-05 1.36126e-05 0
0.0963744 0.0131195 -2.50889e-05 1.37457e-05 0
0.147154 0.0140904 -2.60166e-05 7.63761e-06 0
0.0957171 0.011777 -2.45816e-05 1.38414e-05 0
0.0948868 0.0130154 -2.49903e-05 1.39742e-05 0
0.0942281 0.0116729 -2.44763e-05 1.40712e-05 0
0.0933993 0.0129116 -2.48906e-05 1.42038e-05 0
0.187112 0.0842601 -3.49225e-05 5.51683e-06 0
0.186486 0.0505345 -3.55816e-05 5.53386e-06 0
0.185833 0.0491921 -3.54917e-05 5.54932e-06 0
0.0242644 0.0857187 -3.99004e-05 2.38359e-05 0
0.0257501 0.0858231 -3.96162e-05 2.3722e-05 0
0.0227784 0.0856143 -4.01638e-05 2.39446e-05 0
0.17544 0.0160736 -2.65897e-05 5.87424e-06 0
0.174787 0.0147319 -2.60366e-05 5.8999e-06 0
0.185109 0.0595038 -3.59307e-05 5.56795e-06 0
0.186598 0.0596082 -3.57992e-05 5.53197e-06 0
0.0927398 0.0115698 -2.4375e-05 1.43014e-05 0
0.0919115 0.0128077 -2.47907e-05 1.44339e-05 0
0.1412 0.0136729 -2.58915e-05 8.16759e-06 0
0.0912514 0.0114672 -2.42808e-05 1.45316e-05 0
0.0904225 0.0127038 -2.46926e-05 1.46644e-05 0
0.089763 0.0113647 -2.41905e-05 1.47615e-05 0
0.0889346 0.0126 -2.45907e-05 1.48948e-05 0
0.0882752 0.0112618 -2.40926e-05 1.49909e-05 0
0.0874472 0.0124961 -2.44807e-05 1.51249e-05 0
0.127601 0.0012529 -2.1642e-05 9.6142e-06 0
0.0133832 0.0810702 -4.12847e-05 2.46146e-05 0
0.0140361 0.0824123 -4.12374e-05 2.45437e-05 0
0.0196095 0.0348948 -1.61672e-05 2.49558e-05 0
0.0181283 0.0347923 -1.59509e-05 2.49886e-05 0
0.182467 0.0865246 -3.53313e-05 5.63684e-06 0
0.180978 0.0864201 -3.55171e-05 5.68259e-06 0
0.164518 0.0438103 -3.51855e-05 6.42273e-06 0
0.0124427 0.0732334 -4.12803e-05 2.49842e-05 0
0.0132761 0.071998 -4.1151e-05 2.50255e-05 0
0.135244 0.0132556 -2.58992e-05 8.75532e-06 0
0.187945 0.0830246 -3.48901e-05 5.49915e-06 0
0.163769 0.0865073 -3.72798e-05 6.47346e-06 0
0.162282 0.0864016 -3.75248e-05 6.56343e-06 0
0.086788 0.0111582 -2.39822e-05 1.52197e-05 0
0.0859601 0.0123917 -2.43629e-05 1.53547e-05 0
0.00124132 0.0931434 -4.23072e-05 2.49616e-05 0
0.0853013 0.0110535 -2.3874e-05 1.54478e-05 0
0.0844733 0.0122871 -2.42467e-05 1.55845e-05 0
0.0838151 0.010948 -2.37687e-05 1.56756e-05 0
0.082987 0.0121824 -2.41339e-05 1.58144e-05 0
0.187184 0.0726029 -3.53919e-05 5.51834e-06 0
0.187322 0.049299 -3.54457e-05 5.51512e-06 0
0.186668 0.0479555 -3.53463e-05 5.52971e-06 0
0.185179 0.0478497 -3.53687e-05 5.5654e-06 0
0.186014 0.0466124 -3.52116e-05 5.54489e-06 0
0.187974 0.0506418 -3.55057e-05 5.50116e-06 0
0.154792 0.0651485 -3.82672e-05 7.06862e-06 0
0.155628 0.0639115 -3.81565e-05 7.00748e-06 0
0.150608 0.0182206 -2.78398e-05 7.36162e-06 0
0.0125465 0.0823063 -4.14057e-05 2.46108e-05 0
0.0132 0.0836491 -4.13639e-05 2.45461e-05 0
0.0823291 0.0108421 -2.36778e-05 1.59037e-05 0
0.0815006 0.0120777 -2.40311e-05 1.60447e-05 0
0.0234304 0.0869532 -4.00854e-05 2.38573e-05 0
0.0219445 0.0868496 -4.03322e-05 2.39647e-05 0
0.179434 0.0124682 -2.50948e-05 5.72472e-06 0
0.180923 0.0125732 -2.51456e-05 5.67655e-06 0
0.129288 0.0128388 -2.58534e-05 9.40023e-06 0
0.187504 0.0467178 -3.51972e-05 5.51125e-06 0
0.186849 0.0453754 -3.50522e-05 5.52552e-06 0
0.187432 0.0583714 -3.57364e-05 5.51328e-06 0
0.188086 0.0597125 -3.56666e-05 5.49956e-06 0
0.187837 0.0739446 -3.53236e-05 5.50401e-06 0
0.0808432 0.0107367 -2.359e-05 1.61325e-05 0
0.0800152 0.0119735 -2.39312e-05 1.62756e-05 0
0.0793577 0.0106323 -2.35013e-05 1.63621e-05 0
0.078529 0.0118694 -2.38291e-05 1.65072e-05 0
0.181632 0.0877617 -3.53739e-05 5.66169e-06 0
0.180141 0.0876544 -3.55625e-05 5.70929e-06 0
0.124823 0.0125273 -2.57679e-05 9.90869e-06 0
0.0227491 0.0325372 -1.67176e-05 2.4619e-05 0
0.0233991 0.033871 -1.67761e-05 2.47236e-05 0
0.0242281 0.0326407 -1.69464e-05 2.45674e-05 0
0.0248777 0.0339745 -1.70139e-05 2.46733e-05 0
0.0257056 0.0327443 -1.71945e-05 2.45111e-05 0
0.0263555 0.0340781 -1.72757e-05 2.46184e-05 0
0.0255281 0.0353079 -1.71075e-05 2.47857e-05 0
0.0270063 0.0354115 -1.73868e-05 2.47327e-05 0
0.0278319 0.0341816 -1.75687e-05 2.45588e-05 0
0.0284828 0.0355148 -1.76979e-05 2.46751e-05 0
0.0293072 0.0342849 -1.78815e-05 2.44941e-05 0
0.0299597 0.0356186 -1.80418e-05 2.46125e-05 0
0.0307827 0.0343881 -1.82182e-05 2.44238e-05 0
0.031436 0.0357219 -1.83843e-05 2.45443e-05 0
0.0322604 0.034492 -1.85699e-05 2.43475e-05 0
0.0329132 0.0358258 -1.87466e-05 2.447e-05 0
0.033737 0.0345949 -1.89531e-05 2.42641e-05 0
0.0343902 0.0359297 -1.91632e-05 2.43886e-05 0
0.0352151 0.0346992 -1.93651e-05 2.4173e-05 0
0.0358679 0.0360341 -1.95843e-05 2.42993e-05 0
0.0366923 0.0348033 -1.97676e-05 2.40733e-05 0
0.0373448 0.0361381 -2.00167e-05 2.4201e-05 0
0.0381681 0.0349068 -2.01899e-05 2.39641e-05 0
0.0388212 0.0362427 -2.04606e-05 2.40926e-05 0
0.0396472 0.0350128 -2.06366e-05 2.38439e-05 0
0.0403006 0.0363503 -2.09504e-05 2.39724e-05 0
0.0411278 0.0351197 -2.11425e-05 2.37114e-05 0
0.0417842 0.0364604 -2.14793e-05 2.38387e-05 0
0.0426066 0.035227 -2.17012e-05 2.35655e-05 0
0.0432726 0.0365736 -2.20437e-05 2.36895e-05 0
0.0440914 0.0353376 -2.22695e-05 2.34041e-05 0
0.0447678 0.0366915 -2.26046e-05 2.35226e-05 0
0.0455795 0.0354502 -2.28129e-05 2.3226e-05 0
0.0462652 0.0368107 -2.3165e-05 2.33366e-05 0
0.0470635 0.0355602 -2.33306e-05 2.30313e-05 0
0.047751 0.0369231 -2.37357e-05 2.31315e-05 0
0.0485438 0.0356684 -2.38292e-05 2.28194e-05 0
0.0492327 0.0370313 -2.42765e-05 2.29062e-05 0
0.050024 0.0357744 -2.4323e-05 2.25899e-05 0
0.0507099 0.0371338 -2.47853e-05 2.26611e-05 0
0.0515026 0.0358789 -2.48167e-05 2.23438e-05 0
0.0521851 0.0372358 -2.52873e-05 2.2398e-05 0
0.0529779 0.0359807 -2.52862e-05 2.2083e-05 0
0.0536588 0.037335 -2.57693e-05 2.2119e-05 0
0.0544558 0.0360802 -2.57065e-05 2.18084e-05 0
0.0551299 0.0374309 -2.6169e-05 2.18272e-05 0
0.0559298 0.0361785 -2.60736e-05 2.15242e-05 0
0.0566002 0.0375253 -2.65021e-05 2.1526e-05 0
0.0574017 0.0362766 -2.63899e-05 2.12325e-05 0
0.0580674 0.0376211 -2.68018e-05 2.1219e-05 0
0.0588728 0.0363758 -2.66963e-05 2.09355e-05 0
0.0595346 0.0377189 -2.70921e-05 2.09081e-05 0
0.0603444 0.0364766 -2.69782e-05 2.06347e-05 0
0.0610031 0.0378186 -2.73686e-05 2.05951e-05 0
0.0618171 0.0365788 -2.72393e-05 2.03316e-05 0
0.0624734 0.0379198 -2.7625e-05 2.02814e-05 0
0.0632902 0.0366819 -2.74944e-05 2.0028e-05 0
0.0454481 0.038048 -2.29715e-05 2.36535e-05 0
0.0639459 0.0380216 -2.78752e-05 1.99685e-05 0
0.0647658 0.0367851 -2.77641e-05 1.97244e-05 0
0.0654199 0.0381235 -2.81429e-05 1.96572e-05 0
0.0662439 0.0368866 -2.8046e-05 1.94215e-05 0
0.0668974 0.0382255 -2.84262e-05 1.9348e-05 0
0.0677224 0.0369887 -2.8309e-05 1.91207e-05 0
0.0683758 0.0383279 -2.86919e-05 1.90417e-05 0
0.0692024 0.0370909 -2.8542e-05 1.88222e-05 0
0.0698549 0.0384307 -2.89297e-05 1.87388e-05 0
0.0706824 0.0371935 -2.87603e-05 1.85265e-05 0
0.0713355 0.038535 -2.91543e-05 1.84393e-05 0
0.0721635 0.0372983 -2.90003e-05 1.82337e-05 0
0.0728165 0.0386399 -2.93942e-05 1.81434e-05 0
0.0736446 0.0374036 -2.92823e-05 1.79442e-05 0
0.0742978 0.0387448 -2.96675e-05 1.78514e-05 0
0.0751262 0.0375086 -2.9582e-05 1.76579e-05 0
