#Header
x y Displacement(m) Hydrogen_concentration(mol/m^2) Damage
0.080597 0.1 -6.84163e-14 6.80676e-06 0
0.0820896 0.1 -6.67772e-14 6.50086e-06 0
0.0835821 0.1 -6.4891e-14 6.2071e-06 0
0.0850746 0.1 -7.34543e-14 5.93819e-06 0
0.0865672 0.1 -8.139e-14 5.69497e-06 0
0.0880597 0.1 -8.39488e-14 5.48136e-06 0
0.0895522 0.1 -8.53058e-14 5.28257e-06 0
0.0910448 0.1 -9.14152e-14 5.07813e-06 0
0.0925373 0.1 -8.41547e-14 4.84194e-06 0
0.0940299 0.1 -7.95455e-14 4.60099e-06 0
0.0955224 0.1 -7.58975e-14 4.36501e-06 0
0.0970149 0.1 -7.2517e-14 4.14734e-06 0
0.0985075 0.1 -6.99901e-14 3.94809e-06 0
0.1 0.1 -6.68019e-14 3.75336e-06 0
0.101493 0.1 -6.35614e-14 3.56834e-06 0
0.102985 0.1 -6.84377e-14 3.3927e-06 0
0.104478 0.1 -6.69905e-14 3.22711e-06 0
0.10597 0.1 -7.66889e-14 3.06983e-06 0
0.107463 0.1 -7.51206e-14 2.93592e-06 0
0.108955 0.1 -6.13892e-14 2.80794e-06 0
0.110448 0.1 -1.53644e-14 2.67834e-06 0
0.11194 0.1 9.09449e-14 2.53951e-06 0
0.113433 0.1 3.09479e-13 2.39253e-06 0
0.114925 0.1 7.87327e-13 2.24615e-06 0
0.116418 0.1 1.85617e-12 2.10988e-06 0
0.11791 0.1 4.52225e-12 1.97927e-06 0
0.119403 0.1 9.38513e-12 1.86268e-06 0
0.120896 0.1 1.97676e-11 1.75652e-06 0
0.122388 0.1 3.40029e-11 1.6661e-06 0
0.123881 0.1 5.77561e-11 1.58538e-06 0
0.125373 0.1 1.14555e-10 1.50341e-06 0
0.126866 0.1 2.31943e-10 1.41214e-06 0
0.128358 0.1 4.30044e-10 1.31845e-06 0
0.129851 0.1 7.61591e-10 1.22822e-06 0
0.131343 0.1 1.32003e-09 1.1462e-06 0
0.132836 0.1 2.22304e-09 1.06997e-06 0
0.134328 0.1 3.63961e-09 9.9935e-07 0
0.135821 0.1 5.75732e-09 9.33769e-07 0
0.137313 0.1 8.7867e-09 8.72883e-07 0
0.138806 0.1 1.27996e-08 8.16773e-07 0
0.140299 0.1 1.81511e-08 7.65583e-07 0
0.141791 0.1 2.5717e-08 7.19891e-07 0
0.143284 0.1 3.22254e-08 6.78859e-07 0
0.144776 0.1 4.13763e-08 6.407e-07 0
0.146269 0.1 5.62557e-08 6.03587e-07 0
0.147761 0.1 7.38047e-08 5.63938e-07 0
0.149254 0.1 8.84673e-08 5.21549e-07 0
0.150746 0.1 1.02167e-07 4.82552e-07 0
0.152239 0.1 1.13082e-07 4.46171e-07 0
0.153731 0.1 1.20403e-07 4.12388e-07 0
0.155224 0.1 1.23155e-07 3.81329e-07 0
0.156716 0.1 1.21072e-07 3.52656e-07 0
0.158209 0.1 1.15835e-07 3.2741e-07 0
0.159701 0.1 1.04414e-07 3.05909e-07 0
0.161194 0.1 7.39276e-08 2.86654e-07 0
0.162687 0.1 2.26962e-09 2.69676e-07 0
0.164179 0.1 -1.14774e-07 2.49771e-07 0
0.165672 0.1 -2.92581e-07 2.29566e-07 0
0.167164 0.1 -5.55483e-07 2.10509e-07 0
0.168657 0.1 -9.00278e-07 1.94176e-07 0
0.170149 0.1 -1.3071e-06 1.78389e-07 0
0.171642 0.1 -1.73097e-06 1.6469e-07 0
0.173134 0.1 -2.12219e-06 1.5276e-07 0
0.174627 0.1 -2.46202e-06 1.41512e-07 0
0.176119 0.1 -2.73871e-06 1.31243e-07 0
0.177612 0.1 -2.98831e-06 1.21997e-07 0
0.179104 0.1 -3.24232e-06 1.13623e-07 0
0.180597 0.1 -3.49864e-06 1.06359e-07 0
0.18209 0.1 -3.70012e-06 1.00537e-07 0
0.183582 0.1 -3.87823e-06 9.48907e-08 0
0.185075 0.1 -4.07034e-06 8.91839e-08 0
0.186567 0.1 -4.31074e-06 8.35093e-08 0
0.18806 0.1 -4.66844e-06 7.81103e-08 0
0.189552 0.1 -5.14685e-06 7.32811e-08 0
0.191045 0.1 -5.61579e-06 6.93228e-08 0
0.192537 0.1 -5.98658e-06 6.60711e-08 0
0.19403 0.1 -6.44389e-06 6.3478e-08 0
0.195522 0.1 -7.20996e-06 6.15475e-08 0
0.197015 0.1 -8.01282e-06 6.02434e-08 0
0.198507 0.1 -8.88357e-06 5.93772e-08 0
0.2 0.0985075 -1.05249e-05 5.912e-08 0
0.2 0.0970149 -9.33131e-06 5.93323e-08 0
0.2 0.0955224 -8.65171e-06 5.95095e-08 0
0.2 0.0940299 -7.73869e-06 5.96668e-08 0
0.2 0.0925373 -7.24396e-06 5.9782e-08 0
0.2 0.0910448 -6.84425e-06 5.99468e-08 0
0.2 0.0895522 -6.45781e-06 6.01084e-08 0
0.2 0.0880597 -6.06815e-06 6.03279e-08 0
0.2 0.0865672 -5.71619e-06 6.04941e-08 0
0.2 0.0850746 -5.42855e-06 6.06804e-08 0
0.2 0.0835821 -5.17745e-06 6.08081e-08 0
0.2 0.0820896 -4.98591e-06 6.09708e-08 0
0.2 0.080597 -4.81269e-06 6.10547e-08 0
0.2 0.0791045 -4.61459e-06 6.11416e-08 0
0.2 0.0776119 -4.39757e-06 6.12756e-08 0
0.2 0.0761194 -4.15898e-06 6.13982e-08 0
0.2 0.0746269 -3.91791e-06 6.15435e-08 0
0.2 0.0731343 -3.71005e-06 6.16517e-08 0
0.2 0.0716418 -3.5311e-06 6.17345e-08 0
0.2 0.0701493 -3.37937e-06 6.18107e-08 0
0.2 0.0686567 -3.26257e-06 6.18467e-08 0
0.2 0.0671642 -3.19762e-06 6.19462e-08 0
0.2 0.0656716 -3.20331e-06 6.20791e-08 0
0.2 0.0641791 -3.29137e-06 6.21934e-08 0
0.2 0.0626866 -3.495e-06 6.22123e-08 0
0.2 0.061194 -3.87277e-06 6.22331e-08 0
0.2 0.0597015 -4.41531e-06 6.22686e-08 0
0.2 0.058209 -5.2211e-06 6.22952e-08 0
0.2 0.0567164 -6.29586e-06 6.23493e-08 0
0.2 0.0552239 -7.57106e-06 6.23887e-08 0
0.2 0.0537313 -9.22675e-06 6.24554e-08 0
0.2 0.0522388 -1.08479e-05 6.24092e-08 0
0.2 0.0507463 -1.24935e-05 6.24361e-08 0
0.2 0.0492537 -1.42382e-05 6.2361e-08 0
0.2 0.0477612 -1.5845e-05 6.23298e-08 0
0.2 0.0462687 -1.7202e-05 6.22703e-08 0
0.2 0.0447761 -1.84841e-05 6.22077e-08 0
0.2 0.0432836 -1.95921e-05 6.20484e-08 0
0.2 0.041791 -2.05706e-05 6.19236e-08 0
0.2 0.0402985 -2.14085e-05 6.18209e-08 0
0.2 0.038806 -2.19638e-05 6.17681e-08 0
0.2 0.0373134 -2.24605e-05 6.16319e-08 0
0.2 0.0358209 -2.25673e-05 6.16257e-08 0
0.2 0.0343284 -2.2432e-05 6.15027e-08 0
0.2 0.0328358 -2.20184e-05 6.13404e-08 0
0.2 0.0313433 -2.13949e-05 6.12117e-08 0
0.2 0.0298507 -2.07075e-05 6.11309e-08 0
0.2 0.0283582 -2.00376e-05 6.09793e-08 0
0.2 0.0268657 -1.9467e-05 6.09078e-08 0
0.2 0.0253731 -1.91128e-05 6.07553e-08 0
0.2 0.0238806 -1.89109e-05 6.06554e-08 0
0.2 0.0223881 -1.88588e-05 6.0462e-08 0
0.2 0.0208955 -1.88816e-05 6.02772e-08 0
0.2 0.019403 -1.8932e-05 6.0129e-08 0
0.2 0.0179104 -1.89637e-05 6.00216e-08 0
0.2 0.0164179 -1.90421e-05 5.98539e-08 0
0.2 0.0149254 -1.91114e-05 5.97775e-08 0
0.2 0.0134328 -1.91531e-05 5.96371e-08 0
0.2 0.0119403 -1.9229e-05 5.9542e-08 0
0.2 0.0104478 -1.92215e-05 5.9393e-08 0
0.2 0.00895522 -1.92597e-05 5.93371e-08 0
0.2 0.00746269 -1.92732e-05 5.923e-08 0
0.2 0.00597015 -1.92532e-05 5.91733e-08 0
0.2 0.00447761 -1.93534e-05 5.90508e-08 0
0.2 0.00298507 -1.93766e-05 5.89538e-08 0
0.2 0.00149254 -1.93057e-05 5.88024e-08 0
0.198507 0 -1.9639e-05 5.91281e-08 0
0.197015 0 -2e-05 6.00234e-08 0
0.195522 0 -2e-05 6.11089e-08 0
0.19403 0 -2e-05 6.27684e-08 0
0.192537 0 -2e-05 6.50881e-08 0
0.191045 0 -2e-05 6.81868e-08 0
0.189552 0 -2e-05 7.19428e-08 0
0.18806 0 -2e-05 7.63093e-08 0
0.186567 0 -2e-05 8.11241e-08 0
0.185075 0 -2e-05 8.65126e-08 0
0.183582 0 -2e-05 9.24539e-08 0
0.18209 0 -2e-05 9.89088e-08 0
0.180597 0 -2e-05 1.05847e-07 0
0.179104 0 -2e-05 1.12728e-07 0
0.177612 0 -2e-05 1.19714e-07 0
0.176119 0 -2e-05 1.2715e-07 0
0.174627 0 -2e-05 1.36098e-07 0
0.173134 0 -2e-05 1.47298e-07 0
0.171642 0 -2e-05 1.60133e-07 0
0.170149 0 -2e-05 1.74383e-07 0
0.168657 0 -2e-05 1.89685e-07 0
0.167164 0 -2e-05 2.05909e-07 0
0.165672 0 -2e-05 2.23084e-07 0
0.164179 0 -2e-05 2.41193e-07 0
0.162687 0 -2e-05 2.60284e-07 0
0.161194 0 -2e-05 2.80329e-07 0
0.159701 0 -2e-05 3.01361e-07 0
0.158209 0 -2e-05 3.23588e-07 0
0.156716 0 -2e-05 3.46618e-07 0
0.155224 0 -2e-05 3.70967e-07 0
0.153731 0 -2e-05 3.97606e-07 0
0.152239 0 -2e-05 4.27597e-07 0
0.150746 0 -2e-05 4.60725e-07 0
0.149254 0 -2e-05 4.94907e-07 0
0.147761 0 -2e-05 5.30773e-07 0
0.146269 0 -2e-05 5.68297e-07 0
0.144776 0 -2e-05 6.04871e-07 0
0.143284 0 -2e-05 6.43432e-07 0
0.141791 0 -2e-05 6.82944e-07 0
0.140299 0 -2e-05 7.28425e-07 0
0.138806 0 -2e-05 7.80649e-07 0
0.137313 0 -2e-05 8.40788e-07 0
0.135821 0 -2e-05 9.05708e-07 0
0.134328 0 -2e-05 9.72373e-07 0
0.132836 0 -2e-05 1.04164e-06 0
0.131343 0 -2e-05 1.11348e-06 0
0.129851 0 -2e-05 1.18815e-06 0
0.128358 0 -2e-05 1.26598e-06 0
0.126866 0 -2e-05 1.34706e-06 0
0.125373 0 -2e-05 1.43096e-06 0
0.123881 0 -2e-05 1.51756e-06 0
0.122388 0 -2e-05 1.6037e-06 0
0.120896 0 -2e-05 1.6897e-06 0
0.119403 0 -2e-05 1.77882e-06 0
0.11791 0 -2e-05 1.87373e-06 0
0.116418 0 -2e-05 1.97807e-06 0
0.114925 0 -2e-05 2.09666e-06 0
0.113433 0 -2e-05 2.22458e-06 0
0.11194 0 -2e-05 2.3509e-06 0
0.110448 0 -2e-05 2.47493e-06 0
0.108955 0 -2e-05 2.59011e-06 0
0.107463 0 -2e-05 2.71224e-06 0
0.10597 0 -2e-05 2.8507e-06 0
0.104478 0 -2e-05 3.00112e-06 0
0.102985 0 -2e-05 3.17614e-06 0
0.101493 0 -2e-05 3.36906e-06 0
0.1 0 -2e-05 3.55597e-06 0
0.0985075 0 -2e-05 3.74739e-06 0
0.0970149 0 -2e-05 3.94259e-06 0
0.0955224 0 -2e-05 4.14172e-06 0
0.0940299 0 -2e-05 4.34487e-06 0
0.0925373 0 -2e-05 4.55263e-06 0
0.0910448 0 -2e-05 4.76528e-06 0
0.0895522 0 -2e-05 4.98239e-06 0
0.0880597 0 -2e-05 5.2058e-06 0
0.0865672 0 -2e-05 5.42031e-06 0
0.0850746 0 -2e-05 5.62426e-06 0
0.0835821 0 -2e-05 5.82766e-06 0
0.0820896 0 -2e-05 6.03896e-06 0
0.080597 0 -2e-05 6.25436e-06 0
0.0791045 0 -2e-05 6.50375e-06 0
0.0776119 0 -2e-05 6.76178e-06 0
0.0761194 0 -2e-05 7.03038e-06 0
0.0746269 0 -2e-05 7.27624e-06 0
0.0731343 0 -2e-05 7.53252e-06 0
0.0716418 0 -2e-05 7.78403e-06 0
0.0701493 0 -2e-05 8.03903e-06 0
0.0686567 0 -2e-05 8.30146e-06 0
0.0671642 0 -2e-05 8.57793e-06 0
0.0656716 0 -2e-05 8.83391e-06 0
0.0641791 0 -2e-05 9.07079e-06 0
0.0626866 0 -2e-05 9.34481e-06 0
0.061194 0 -2e-05 9.63044e-06 0
0.0597015 0 -2e-05 9.939e-06 0
0.058209 0 -2e-05 1.02485e-05 0
0.0567164 0 -2e-05 1.05439e-05 0
0.0552239 0 -2e-05 1.08321e-05 0
0.0537313 0 -2e-05 1.11135e-05 0
0.0522388 0 -2e-05 1.13896e-05 0
0.0507463 0 -2e-05 1.16573e-05 0
0.0492537 0 -2e-05 1.19246e-05 0
0.0477612 0 -2e-05 1.21638e-05 0
0.0462687 0 -2e-05 1.23851e-05 0
0.0447761 0 -2e-05 1.25903e-05 0
0.0432836 0 -2e-05 1.27912e-05 0
0.041791 0 -2e-05 1.29852e-05 0
0.0402985 0 -2e-05 1.31989e-05 0
0.038806 0 -2e-05 1.34102e-05 0
0.0373134 0 -2e-05 1.36211e-05 0
0.0358209 0 -2e-05 1.38185e-05 0
0.0343284 0 -2e-05 1.39962e-05 0
0.0328358 0 -2e-05 1.41821e-05 0
0.0313433 0 -2e-05 1.43448e-05 0
0.0298507 0 -2e-05 1.44847e-05 0
0.0283582 0 -2e-05 1.46336e-05 0
0.0268657 0 -2e-05 1.48053e-05 0
0.0253731 0 -2e-05 1.4973e-05 0
0.0238806 0 -2e-05 1.51298e-05 0
0.0223881 0 -2e-05 1.52692e-05 0
0.0208955 0 -2e-05 1.53958e-05 0
0.019403 0 -2e-05 1.55109e-05 0
0.0179104 0 -2e-05 1.56159e-05 0
0.0164179 0 -2e-05 1.57131e-05 0
0.0149254 0 -2e-05 1.57999e-05 0
0.0134328 0 -2e-05 1.58811e-05 0
0.0119403 0 -2e-05 1.59504e-05 0
0.0104478 0 -2e-05 1.60064e-05 0
0.00895522 0 -2e-05 1.605e-05 0
0.00746269 0 -2e-05 1.60819e-05 0
0.00597015 0 -2e-05 1.61127e-05 0
0.00447761 0 -2e-05 1.61355e-05 0
0.00298507 0 -2e-05 1.61534e-05 0
0.00149254 0 -2e-05 1.61615e-05 0
0 0.0015 -2e-05 1.61857e-05 0
0 0.003 -1.96974e-05 1.62338e-05 0
0 0.0045 -1.9728e-05 1.6303e-05 0
0 0.006 -1.96185e-05 1.63992e-05 0
0 0.0075 -1.95876e-05 1.65133e-05 0
0 0.009 -1.9525e-05 1.66394e-05 0
0 0.0105 -1.94452e-05 1.67829e-05 0
0 0.012 -1.94287e-05 1.69594e-05 0
0 0.0135 -1.94275e-05 1.71792e-05 0
0 0.015 -1.93619e-05 1.74129e-05 0
0 0.0165 -1.92536e-05 1.76942e-05 0
0 0.018 -1.92481e-05 1.79521e-05 0
0 0.0195 -1.92033e-05 1.82561e-05 0
0 0.021 -1.91761e-05 1.85591e-05 0
0 0.0225 -1.91228e-05 1.88615e-05 0
0 0.024 -1.9124e-05 1.92374e-05 0
0 0.0255 -1.91662e-05 1.96261e-05 0
0 0.027 -1.94101e-05 1.99924e-05 0
0 0.0285 -2.02314e-05 2.03732e-05 0
0 0.03 -2.13634e-05 2.08464e-05 0
0 0.0315 -2.3075e-05 2.13959e-05 0
0 0.033 -2.49823e-05 2.19868e-05 0
0 0.0345 -2.6422e-05 2.2524e-05 0
0 0.036 -2.76723e-05 2.30842e-05 0
0 0.0375 -2.81552e-05 2.37348e-05 0.130435
0 0.039 -2.85441e-05 2.4514e-05 0.272727
0 0.0405 -2.96768e-05 2.65e-05 0.391304
0 0.042 -2.41671e-05 2.65e-05 0.363636
0 0.0435 -2.42507e-05 2.58128e-05 0.190476
0 0.045 -2.40958e-05 2.58714e-05 0.0588235
0.00147059 0.0466029 -2.49023e-05 2.59467e-05 0
0.00294118 0.0467059 -2.58271e-05 2.65e-05 0
0.00441176 0.0468088 -2.68091e-05 2.65e-05 0
0.00588235 0.0469118 -2.71954e-05 2.65e-05 0
0.00735294 0.0470147 -2.7251e-05 2.65e-05 0
0.00882353 0.0471176 -2.70146e-05 2.65e-05 0
0.0102941 0.0472206 -2.6753e-05 2.65e-05 0
0.0117647 0.0473235 -2.65515e-05 2.65e-05 0
0.0132353 0.0474265 -2.64308e-05 2.65e-05 0
0.0147059 0.0475294 -2.63804e-05 2.65e-05 0.0434783
0.0161765 0.0476324 -2.63793e-05 2.65e-05 0.0833333
0.0176471 0.0477353 -2.63984e-05 2.65e-05 0.12
0.0191176 0.0478382 -2.64079e-05 2.65e-05 0.12
0.0205882 0.0479412 -2.64055e-05 2.65e-05 0.153846
0.0220588 0.0480441 -2.64046e-05 2.65e-05 0.153846
0.0235294 0.0481471 -2.64193e-05 2.65e-05 0.185185
0.025 0.04825 -2.64668e-05 2.65e-05 0.241379
0.0264706 0.0483529 -2.64289e-05 2.65e-05 0.241379
0.0279412 0.0484559 -2.65471e-05 2.65e-05 0.354839
0.0294118 0.0485588 -2.60551e-05 2.65e-05 0.387097
0.0308824 0.0486618 -2.37845e-05 2.65e-05 0.5
0.0323529 0.0487647 -1.76911e-05 2.65e-05 0.742857
0.0338235 0.0488676 -1.50124e-05 2.65e-05 0.75
0.0352941 0.0489706 -1.43711e-05 2.65e-05 0.75
0.0367647 0.0490735 -1.39037e-05 2.65e-05 0.710526
0.0382353 0.0491765 -1.2934e-05 2.65e-05 0.657895
0.0397059 0.0492794 -1.04634e-05 2.65e-05 0.641026
0.0411765 0.0493824 -6.70869e-06 2.65e-05 0.435897
0.0426471 0.0494853 -6.96665e-06 2.65e-05 0.35
0.0441176 0.0495882 -7.04162e-06 2.65e-05 0.261905
0.0455882 0.0496912 -7.32746e-06 2.65e-05 0.261905
0.0470588 0.0497941 -7.64491e-06 2.65e-05 0.285714
0.0485294 0.0498971 -8.14516e-06 2.65e-05 0.285714
0.0485294 0.0501029 -8.15976e-06 2.65e-05 0.272727
0.0470588 0.0502059 -7.71204e-06 2.65e-05 0.266667
0.0455882 0.0503088 -7.36654e-06 2.65e-05 0.244444
0.0441176 0.0504118 -7.12064e-06 2.65e-05 0.25
0.0426471 0.0505147 -6.74544e-06 2.65e-05 0.317073
0.0411765 0.0506176 -5.6162e-06 2.65e-05 0.35
0.0397059 0.0507206 -4.29633e-06 2.65e-05 0.410256
0.0382353 0.0508235 -3.48936e-06 2.65e-05 0.384615
0.0367647 0.0509265 -2.64695e-06 2.65e-05 0.390244
0.0352941 0.0510294 -2.26701e-06 2.65e-05 0.342105
0.0338235 0.0511324 -1.93121e-06 2.65e-05 0.315789
0.0323529 0.0512353 -1.64942e-06 2.65e-05 0.285714
0.0308824 0.0513382 -1.27945e-06 2.65e-05 0.264706
0.0294118 0.0514412 -9.51877e-07 2.65e-05 0.264706
0.0279412 0.0515441 -7.65558e-07 2.65e-05 0.264706
0.0264706 0.0516471 -5.84481e-07 2.65e-05 0.258065
0.025 0.05175 -5.37325e-07 2.65e-05 0.225806
0.0235294 0.0518529 -4.44905e-07 2.65e-05 0.206897
0.0220588 0.0519559 -3.31685e-07 2.65e-05 0.153846
0.0205882 0.0520588 -2.21952e-07 2.65e-05 0.148148
0.0191176 0.0521618 -1.29635e-07 2.65e-05 0.107143
0.0176471 0.0522647 -6.84285e-08 2.65e-05 0.103448
0.0161765 0.0523676 -2.92446e-08 2.65e-05 0.0740741
0.0147059 0.0524706 -7.89664e-09 2.65e-05 0.04
0.0132353 0.0525735 6.92721e-10 2.65e-05 0
0.0117647 0.0526765 2.83939e-09 2.65e-05 0
0.0102941 0.0527794 2.18302e-09 2.65e-05 0
0.00882353 0.0528824 1.50767e-09 2.65e-05 0
0.00735294 0.0529853 1.11594e-09 2.65e-05 0
0.00588235 0.0530882 6.95941e-10 2.65e-05 0
0.00441176 0.0531912 4.04317e-10 2.65e-05 0.0416667
0.00294118 0.0532941 1.85114e-10 2.65e-05 0.047619
0.00147059 0.0533971 9.85141e-11 2.65e-05 0.0526316
0 0.055 6.54151e-12 2.65e-05 0.0588235
0 0.0565 -1.03913e-11 2.56689e-05 0
0 0.058 -3.46758e-11 2.52328e-05 0
0 0.0595 -5.36259e-11 2.48139e-05 0
0 0.061 -6.52384e-11 2.4437e-05 0
0 0.0625 -6.07547e-11 2.41008e-05 0
0 0.064 -6.35217e-11 2.37955e-05 0
0 0.0655 -5.27437e-11 2.34962e-05 0
0 0.067 -5.32543e-11 2.32213e-05 0
0 0.0685 -3.98723e-11 2.29198e-05 0
0 0.07 -2.92704e-11 2.26256e-05 0
0 0.0715 -1.77812e-11 2.23353e-05 0
0 0.073 -1.35508e-11 2.21238e-05 0
0 0.0745 -8.43338e-12 2.19002e-05 0
0 0.076 -6.1007e-12 2.17274e-05 0
0 0.0775 -3.82428e-12 2.15691e-05 0
0 0.079 -2.43975e-12 2.14264e-05 0
0 0.0805 -1.44312e-12 2.12919e-05 0
0 0.082 -8.1339e-13 2.11764e-05 0
0 0.0835 -3.94223e-13 2.10869e-05 0
0 0.085 -2.1311e-13 2.10404e-05 0
0 0.0865 -1.097e-13 2.10283e-05 0
0 0.088 -5.59498e-14 2.10538e-05 0
0 0.0895 -2.91684e-14 2.11277e-05 0
0 0.091 -1.54371e-14 2.1236e-05 0
0 0.0925 -6.36539e-15 2.13975e-05 0
0 0.094 -3.22298e-15 2.1621e-05 0
0 0.0955 -1.62481e-15 2.20083e-05 0
0 0.097 -7.21041e-16 2.24248e-05 0
0 0.0985 -3.56371e-16 2.29398e-05 0
0.115637 0.0986984 7.02398e-13 2.18126e-06 0
0.149905 0.0986283 7.1751e-08 5.05376e-07 0
0.132072 0.00130647 -2.00354e-05 1.08005e-06 0
0.103822 0.0988008 -1.34364e-13 3.30048e-06 0
0.138137 0.0987657 7.77784e-09 8.43287e-07 0
0.143967 0.00123646 -2.0036e-05 6.26711e-07 0
0.109716 0.00121269 -1.99918e-05 2.53719e-06 0
0.198754 0.0500886 -1.27891e-05 6.29444e-08 0
0.0977239 0.00135687 -2.00282e-05 3.85322e-06 0
0.155973 0.00125716 -2.01545e-05 3.59187e-07 0
0.125973 0.0984181 1.10546e-10 1.47756e-06 0
0.121646 0.00120695 -2.00297e-05 1.65267e-06 0
0.0933887 0.0986538 -1.67524e-13 4.7155e-06 0
0.160648 0.0987083 1.0579e-07 2.94668e-07 0
0.0873062 0.00118605 -2.00319e-05 5.31903e-06 0
0.198535 0.0396045 -2.14719e-05 6.24159e-08 0
0.198504 0.0604324 -4.26842e-06 6.286e-08 0
0.0828011 0.098752 -1.34571e-13 6.35964e-06 0
0.166461 0.00128816 -2.00931e-05 2.14698e-07 0
0.0768657 0.00129258 -2.0102e-05 6.90417e-06 0
0.0738519 0.098726 -1.60871e-13 8.13394e-06 0
0.198542 0.0695512 -3.38329e-06 6.24142e-08 0
0.198664 0.0305911 -2.13345e-05 6.1682e-08 0
0.169529 0.0986721 -1.09295e-06 1.85273e-07 0
0.0678771 0.00127647 -1.9908e-05 8.46228e-06 0
0.065042 0.0987585 -1.41275e-13 9.85191e-06 0
0.0589265 0.0013231 -1.99437e-05 1.01219e-05 0
0.0559789 0.0986492 -2.07477e-13 1.17793e-05 0
0.0493267 0.0486563 -9.36987e-06 2.51196e-05 0.317073
0.050799 0.0487503 -1.10313e-05 2.38602e-05 0.243902
0.0464458 0.0515369 -7.44087e-06 2.52148e-05 0.0222222
0.0405015 0.0480441 -9.68273e-06 2.65e-05 0.578947
0.037523 0.0520676 -2.94933e-06 2.57145e-05 0.210526
0.0317068 0.0474397 -2.55004e-05 2.58663e-05 0.25
0.0469995 0.00119652 -2.00484e-05 1.22996e-05 0
0.0286681 0.0528578 -9.37317e-07 2.56668e-05 0.0857143
0.0439912 0.0987236 -1.59543e-13 1.4317e-05 0
0.0228833 0.046822 -2.5773e-05 2.55556e-05 0
0.175446 0.00124017 -2.01229e-05 1.31661e-07 0
0.0378312 0.00124939 -2.00577e-05 1.35605e-05 0
0.0501375 0.0474249 -1.65502e-05 2.65e-05 0.473684
0.0516173 0.0475321 -1.46285e-05 2.29118e-05 0.263158
