#Header
x y Displacement(m) Hydrogen_concentration(mol/m^2) Damage
0.080597 0.1 -2.55321e-05 1.18693e-05 0
0.0820896 0.1 -2.56647e-05 1.15355e-05 0
0.0835821 0.1 -2.57646e-05 1.1211e-05 0
0.0850746 0.1 -2.59018e-05 1.09092e-05 0
0.0865672 0.1 -2.60097e-05 1.06325e-05 0
0.0880597 0.1 -2.6074e-05 1.03864e-05 0
0.0895522 0.1 -2.61126e-05 1.01539e-05 0
0.0910448 0.1 -2.61203e-05 9.9106e-06 0
0.0925373 0.1 -2.60541e-05 9.62533e-06 0
0.0940299 0.1 -2.60267e-05 9.32966e-06 0
0.0955224 0.1 -2.60145e-05 9.03566e-06 0
0.0970149 0.1 -2.60217e-05 8.75987e-06 0
0.0985075 0.1 -2.60616e-05 8.50291e-06 0
0.1 0.1 -2.6087e-05 8.24777e-06 0
0.101493 0.1 -2.61071e-05 8.00109e-06 0
0.102985 0.1 -2.61624e-05 7.76261e-06 0
0.104478 0.1 -2.61809e-05 7.53384e-06 0
0.10597 0.1 -2.62598e-05 7.31213e-06 0
0.107463 0.1 -2.62933e-05 7.12022e-06 0
0.108955 0.1 -2.62859e-05 6.93346e-06 0
0.110448 0.1 -2.62205e-05 6.74043e-06 0
0.11194 0.1 -2.61236e-05 6.52937e-06 0
0.113433 0.1 -2.60703e-05 6.30149e-06 0
0.114925 0.1 -2.60505e-05 6.07005e-06 0
0.116418 0.1 -2.60389e-05 5.84994e-06 0
0.11791 0.1 -2.60299e-05 5.63435e-06 0
0.119403 0.1 -2.60227e-05 5.43799e-06 0
0.120896 0.1 -2.60816e-05 5.25515e-06 0
0.122388 0.1 -2.61202e-05 5.09625e-06 0
0.123881 0.1 -2.61287e-05 4.95114e-06 0
0.125373 0.1 -2.61128e-05 4.80002e-06 0
0.126866 0.1 -2.60944e-05 4.62758e-06 0
0.128358 0.1 -2.61069e-05 4.44655e-06 0
0.129851 0.1 -2.61615e-05 4.26834e-06 0
0.131343 0.1 -2.62636e-05 4.10247e-06 0
0.132836 0.1 -2.6386e-05 3.94466e-06 0
0.134328 0.1 -2.65095e-05 3.79493e-06 0
0.135821 0.1 -2.6609e-05 3.65251e-06 0
0.137313 0.1 -2.66806e-05 3.51707e-06 0
0.138806 0.1 -2.67732e-05 3.38912e-06 0
0.140299 0.1 -2.68264e-05 3.26958e-06 0
0.141791 0.1 -2.6906e-05 3.15996e-06 0
0.143284 0.1 -2.70241e-05 3.05929e-06 0
0.144776 0.1 -2.70827e-05 2.96335e-06 0
0.146269 0.1 -2.70944e-05 2.86743e-06 0
0.147761 0.1 -2.70851e-05 2.76241e-06 0
0.149254 0.1 -2.70866e-05 2.64741e-06 0
0.150746 0.1 -2.71063e-05 2.5387e-06 0
0.152239 0.1 -2.70933e-05 2.43471e-06 0
0.153731 0.1 -2.70674e-05 2.33568e-06 0
0.155224 0.1 -2.70692e-05 2.24232e-06 0
0.156716 0.1 -2.71084e-05 2.15386e-06 0
0.158209 0.1 -2.71915e-05 2.07403e-06 0
0.159701 0.1 -2.72077e-05 2.00442e-06 0
0.161194 0.1 -2.71668e-05 1.94036e-06 0
0.162687 0.1 -2.70927e-05 1.8823e-06 0
0.164179 0.1 -2.70434e-05 1.8125e-06 0
0.165672 0.1 -2.70562e-05 1.73993e-06 0
0.167164 0.1 -2.70904e-05 1.66989e-06 0
0.168657 0.1 -2.71111e-05 1.60834e-06 0
0.170149 0.1 -2.70871e-05 1.54766e-06 0
0.171642 0.1 -2.70965e-05 1.49373e-06 0
0.173134 0.1 -2.72004e-05 1.44568e-06 0
0.174627 0.1 -2.73802e-05 1.39949e-06 0
0.176119 0.1 -2.76331e-05 1.35645e-06 0
0.177612 0.1 -2.78605e-05 1.31697e-06 0
0.179104 0.1 -2.81358e-05 1.28052e-06 0
0.180597 0.1 -2.84391e-05 1.24836e-06 0
0.18209 0.1 -2.87508e-05 1.22218e-06 0
0.183582 0.1 -2.90954e-05 1.19635e-06 0
0.185075 0.1 -2.94573e-05 1.16981e-06 0
0.186567 0.1 -2.98355e-05 1.143e-06 0
0.18806 0.1 -3.01979e-05 1.11716e-06 0
0.189552 0.1 -3.05305e-05 1.09378e-06 0
0.191045 0.1 -3.07576e-05 1.07439e-06 0
0.192537 0.1 -3.07469e-05 1.05832e-06 0
0.19403 0.1 -3.05437e-05 1.0454e-06 0
0.195522 0.1 -3.01407e-05 1.03574e-06 0
0.197015 0.1 -2.96326e-05 1.02918e-06 0
0.198507 0.1 -2.90028e-05 1.02481e-06 0
0.2 0.0985075 -2.84104e-05 1.02348e-06 0.05
0.2 0.0970149 -2.89677e-05 1.02449e-06 0
0.2 0.0955224 -2.95834e-05 1.02529e-06 0
0.2 0.0940299 -3.04572e-05 1.02595e-06 0
0.2 0.0925373 -3.0886e-05 1.02635e-06 0
0.2 0.0910448 -3.11958e-05 1.02697e-06 0
0.2 0.0895522 -3.13674e-05 1.02752e-06 0
0.2 0.0880597 -3.1372e-05 1.02837e-06 0
0.2 0.0865672 -3.12585e-05 1.02888e-06 0
0.2 0.0850746 -3.10604e-05 1.02948e-06 0
0.2 0.0835821 -3.07527e-05 1.02975e-06 0
0.2 0.0820896 -3.0391e-05 1.0302e-06 0
0.2 0.080597 -2.99846e-05 1.03024e-06 0
0.2 0.0791045 -2.9518e-05 1.03025e-06 0
0.2 0.0776119 -2.89674e-05 1.03043e-06 0
0.2 0.0761194 -2.83334e-05 1.03054e-06 0
0.2 0.0746269 -2.76312e-05 1.0308e-06 0
0.2 0.0731343 -2.69448e-05 1.03088e-06 0
0.2 0.0716418 -2.63121e-05 1.03083e-06 0
0.2 0.0701493 -2.57042e-05 1.0308e-06 0
0.2 0.0686567 -2.51933e-05 1.03052e-06 0
0.2 0.0671642 -2.4758e-05 1.03054e-06 0
0.2 0.0656716 -2.43884e-05 1.03073e-06 0
0.2 0.0641791 -2.41513e-05 1.03089e-06 0
0.2 0.0626866 -2.39736e-05 1.03063e-06 0
0.2 0.061194 -2.38396e-05 1.03038e-06 0
0.2 0.0597015 -2.37211e-05 1.03021e-06 0
0.2 0.058209 -2.35667e-05 1.03003e-06 0
0.2 0.0567164 -2.33682e-05 1.02999e-06 0
0.2 0.0552239 -2.31726e-05 1.0299e-06 0
0.2 0.0537313 -2.29783e-05 1.02997e-06 0
0.2 0.0522388 -2.28395e-05 1.02953e-06 0
0.2 0.0507463 -2.27412e-05 1.02949e-06 0
0.2 0.0492537 -2.2664e-05 1.02898e-06 0
0.2 0.0477612 -2.25909e-05 1.02872e-06 0
0.2 0.0462687 -2.25279e-05 1.02835e-06 0
0.2 0.0447761 -2.24423e-05 1.028e-06 0
0.2 0.0432836 -2.23532e-05 1.0272e-06 0
0.2 0.041791 -2.2282e-05 1.0266e-06 0
0.2 0.0402985 -2.22313e-05 1.02613e-06 0
0.2 0.038806 -2.21651e-05 1.02596e-06 0
0.2 0.0373134 -2.20855e-05 1.02539e-06 0
0.2 0.0358209 -2.19812e-05 1.02547e-06 0
0.2 0.0343284 -2.18984e-05 1.02501e-06 0
0.2 0.0328358 -2.18294e-05 1.02437e-06 0
0.2 0.0313433 -2.17898e-05 1.02391e-06 0
0.2 0.0298507 -2.17393e-05 1.02373e-06 0
0.2 0.0283582 -2.16573e-05 1.02319e-06 0
0.2 0.0268657 -2.15552e-05 1.02309e-06 0
0.2 0.0253731 -2.15023e-05 1.02258e-06 0
0.2 0.0238806 -2.14661e-05 1.02234e-06 0
0.2 0.0223881 -2.14187e-05 1.02164e-06 0
0.2 0.0208955 -2.13509e-05 1.02098e-06 0
0.2 0.019403 -2.12523e-05 1.02049e-06 0
0.2 0.0179104 -2.11882e-05 1.02021e-06 0
0.2 0.0164179 -2.11036e-05 1.01962e-06 0
0.2 0.0149254 -2.10072e-05 1.01947e-06 0
0.2 0.0134328 -2.09311e-05 1.01897e-06 0
0.2 0.0119403 -2.08035e-05 1.01869e-06 0
0.2 0.0104478 -2.07008e-05 1.01813e-06 0
0.2 0.00895522 -2.06289e-05 1.01801e-06 0
0.2 0.00746269 -2.05167e-05 1.0176e-06 0
0.2 0.00597015 -2.04183e-05 1.01742e-06 0
0.2 0.00447761 -2.03495e-05 1.01689e-06 0
0.2 0.00298507 -2.03048e-05 1.01646e-06 0
0.2 0.00149254 -2.02341e-05 1.01574e-06 0
0.198507 0 -2.03133e-05 1.0174e-06 0
0.197015 0 -2e-05 1.0219e-06 0
0.195522 0 -2e-05 1.02736e-06 0
0.19403 0 -2e-05 1.03566e-06 0
0.192537 0 -2e-05 1.04721e-06 0
0.191045 0 -2e-05 1.06254e-06 0
0.189552 0 -2e-05 1.08097e-06 0
0.18806 0 -2e-05 1.10218e-06 0
0.186567 0 -2e-05 1.1253e-06 0
0.185075 0 -2e-05 1.15084e-06 0
0.183582 0 -2e-05 1.17861e-06 0
0.18209 0 -2e-05 1.20831e-06 0
0.180597 0 -2e-05 1.23971e-06 0
0.179104 0 -2e-05 1.27029e-06 0
0.177612 0 -2e-05 1.30085e-06 0
0.176119 0 -2e-05 1.33282e-06 0
0.174627 0 -2e-05 1.37049e-06 0
0.173134 0 -2e-05 1.41682e-06 0
0.171642 0 -2e-05 1.46883e-06 0
0.170149 0 -2e-05 1.52541e-06 0
0.168657 0 -2e-05 1.58488e-06 0
0.167164 0 -2e-05 1.64655e-06 0
0.165672 0 -2e-05 1.71033e-06 0
0.164179 0 -2e-05 1.77597e-06 0
0.162687 0 -2e-05 1.84346e-06 0
0.161194 0 -2e-05 1.91263e-06 0
0.159701 0 -2e-05 1.98342e-06 0
0.158209 0 -2e-05 2.05633e-06 0
0.156716 0 -2e-05 2.13001e-06 0
0.155224 0 -2e-05 2.20587e-06 0
0.153731 0 -2e-05 2.28686e-06 0
0.152239 0 -2e-05 2.37582e-06 0
0.150746 0 -2e-05 2.47177e-06 0
0.149254 0 -2e-05 2.56843e-06 0
0.147761 0 -2e-05 2.66734e-06 0
0.146269 0 -2e-05 2.76821e-06 0
0.144776 0 -2e-05 2.86434e-06 0
0.143284 0 -2e-05 2.96313e-06 0
0.141791 0 -2e-05 3.0619e-06 0
0.140299 0 -2e-05 3.17293e-06 0
0.138806 0 -2e-05 3.29735e-06 0
0.137313 0 -2e-05 3.43764e-06 0
0.135821 0 -2e-05 3.58563e-06 0
0.134328 0 -2e-05 3.73388e-06 0
0.132836 0 -2e-05 3.88427e-06 0
0.131343 0 -2e-05 4.03657e-06 0
0.129851 0 -2e-05 4.19108e-06 0
0.128358 0 -2e-05 4.34834e-06 0
0.126866 0 -2e-05 4.50826e-06 0
0.125373 0 -2e-05 4.67003e-06 0
0.123881 0 -2e-05 4.83323e-06 0
0.122388 0 -2e-05 4.99211e-06 0
0.120896 0 -2e-05 5.14725e-06 0
0.119403 0 -2e-05 5.3046e-06 0
0.11791 0 -2e-05 5.46854e-06 0
0.116418 0 -2e-05 5.64517e-06 0
0.114925 0 -2e-05 5.84208e-06 0
0.113433 0 -2e-05 6.05047e-06 0
0.11194 0 -2e-05 6.25212e-06 0
0.110448 0 -2e-05 6.44659e-06 0
0.108955 0 -2e-05 6.62367e-06 0
0.107463 0 -2e-05 6.80854e-06 0
0.10597 0 -2e-05 7.01459e-06 0
0.104478 0 -2e-05 7.23455e-06 0
0.102985 0 -2e-05 7.48544e-06 0
0.101493 0 -2e-05 7.75779e-06 0
0.1 0 -2e-05 8.01663e-06 0
0.0985075 0 -2e-05 8.27765e-06 0
0.0970149 0 -2e-05 8.5396e-06 0
0.0955224 0 -2e-05 8.80254e-06 0
0.0940299 0 -2e-05 9.06653e-06 0
0.0925373 0 -2e-05 9.33227e-06 0
0.0910448 0 -2e-05 9.60003e-06 0
0.0895522 0 -2e-05 9.869e-06 0
0.0880597 0 -2e-05 1.01417e-05 0
0.0865672 0 -2e-05 1.03997e-05 0
0.0850746 0 -2e-05 1.06418e-05 0
0.0835821 0 -2e-05 1.08804e-05 0
0.0820896 0 -2e-05 1.11252e-05 0
0.080597 0 -2e-05 1.13718e-05 0
0.0791045 0 -2e-05 1.16535e-05 0
0.0776119 0 -2e-05 1.1942e-05 0
0.0761194 0 -2e-05 1.22392e-05 0
0.0746269 0 -2e-05 1.2508e-05 0
0.0731343 0 -2e-05 1.27849e-05 0
0.0716418 0 -2e-05 1.30542e-05 0
0.0701493 0 -2e-05 1.33245e-05 0
0.0686567 0 -2e-05 1.35997e-05 0
0.0671642 0 -2e-05 1.38877e-05 0
0.0656716 0 -2e-05 1.41521e-05 0
0.0641791 0 -2e-05 1.43957e-05 0
0.0626866 0 -2e-05 1.46757e-05 0
0.061194 0 -2e-05 1.49644e-05 0
0.0597015 0 -2e-05 1.52746e-05 0
0.058209 0 -2e-05 1.55837e-05 0
0.0567164 0 -2e-05 1.58765e-05 0
0.0552239 0 -2e-05 1.61602e-05 0
0.0537313 0 -2e-05 1.64355e-05 0
0.0522388 0 -2e-05 1.67033e-05 0
0.0507463 0 -2e-05 1.69619e-05 0
0.0492537 0 -2e-05 1.72181e-05 0
0.0477612 0 -2e-05 1.74464e-05 0
0.0462687 0 -2e-05 1.76573e-05 0
0.0447761 0 -2e-05 1.78527e-05 0
0.0432836 0 -2e-05 1.80439e-05 0
0.041791 0 -2e-05 1.8228e-05 0
0.0402985 0 -2e-05 1.84313e-05 0
0.038806 0 -2e-05 1.86312e-05 0
0.0373134 0 -2e-05 1.88304e-05 0
0.0358209 0 -2e-05 1.90158e-05 0
0.0343284 0 -2e-05 1.91821e-05 0
0.0328358 0 -2e-05 1.9356e-05 0
0.0313433 0 -2e-05 1.9508e-05 0
0.0298507 0 -2e-05 1.9639e-05 0
0.0283582 0 -2e-05 1.97802e-05 0
0.0268657 0 -2e-05 1.99425e-05 0
0.0253731 0 -2e-05 2.00998e-05 0
0.0238806 0 -2e-05 2.02476e-05 0
0.0223881 0 -2e-05 2.0379e-05 0
0.0208955 0 -2e-05 2.04987e-05 0
0.019403 0 -2e-05 2.06077e-05 0
0.0179104 0 -2e-05 2.07072e-05 0
0.0164179 0 -2e-05 2.07985e-05 0
0.0149254 0 -2e-05 2.08805e-05 0
0.0134328 0 -2e-05 2.09565e-05 0
0.0119403 0 -2e-05 2.10213e-05 0
0.0104478 0 -2e-05 2.10743e-05 0
0.00895522 0 -2e-05 2.11158e-05 0
0.00746269 0 -2e-05 2.11467e-05 0
0.00597015 0 -2e-05 2.11765e-05 0
0.00447761 0 -2e-05 2.12005e-05 0
0.00298507 0 -2e-05 2.12193e-05 0
0.00149254 0 -2e-05 2.12304e-05 0
0 0.0015 -2e-05 2.12452e-05 0
0 0.003 -2.3323e-05 2.12683e-05 0
0 0.0045 -2.42624e-05 2.13019e-05 0
0 0.006 -2.54724e-05 2.13492e-05 0
0 0.0075 -2.6494e-05 2.14052e-05 0
0 0.009 -2.72832e-05 2.14668e-05 0
0 0.0105 -2.82344e-05 2.15372e-05 0
0 0.012 -2.91559e-05 2.16233e-05 0
0 0.0135 -3.00329e-05 2.17301e-05 0
0 0.015 -3.09043e-05 2.18432e-05 0
0 0.0165 -3.1693e-05 2.19782e-05 0
0 0.018 -3.23829e-05 2.21013e-05 0
0 0.0195 -3.29429e-05 2.22452e-05 0
0 0.021 -3.33507e-05 2.23877e-05 0
0 0.0225 -3.37e-05 2.25288e-05 0
0 0.024 -3.39875e-05 2.27023e-05 0
0 0.0255 -3.42402e-05 2.28795e-05 0
0 0.027 -3.44521e-05 2.30441e-05 0
0 0.0285 -3.46699e-05 2.32117e-05 0
0 0.03 -3.48554e-05 2.34159e-05 0
0 0.0315 -3.50015e-05 2.36467e-05 0
0 0.033 -3.51492e-05 2.3888e-05 0
0 0.0345 -3.52967e-05 2.4097e-05 0
0 0.036 -3.54428e-05 2.42977e-05 0
0 0.0375 -3.55942e-05 2.45116e-05 0
0 0.039 -3.56996e-05 2.47371e-05 0
0 0.0405 -3.57728e-05 2.49833e-05 0
0 0.042 -3.58314e-05 2.52394e-05 0
0 0.0435 -3.58675e-05 2.5459e-05 0
0 0.045 -3.592e-05 2.56444e-05 0
0.00147059 0.0466029 -3.55354e-05 2.58477e-05 0
0.00294118 0.0467059 -3.52408e-05 2.65e-05 0
0.00441176 0.0468088 -3.51248e-05 2.65e-05 0
0.00588235 0.0469118 -3.51096e-05 2.65e-05 0
0.00735294 0.0470147 -3.50689e-05 2.65e-05 0
0.00882353 0.0471176 -3.48641e-05 2.65e-05 0
0.0102941 0.0472206 -3.46399e-05 2.65e-05 0
0.0117647 0.0473235 -3.44475e-05 2.65e-05 0
0.0132353 0.0474265 -3.42923e-05 2.65e-05 0
0.0147059 0.0475294 -3.41599e-05 2.65e-05 0.0434783
0.0161765 0.0476324 -3.40522e-05 2.65e-05 0.0833333
0.0176471 0.0477353 -3.39981e-05 2.65e-05 0.12
0.0191176 0.0478382 -3.40059e-05 2.65e-05 0.12
0.0205882 0.0479412 -3.40696e-05 2.65e-05 0.153846
0.0220588 0.0480441 -3.41319e-05 2.65e-05 0.153846
0.0235294 0.0481471 -3.41847e-05 2.65e-05 0.185185
0.025 0.04825 -3.41207e-05 2.65e-05 0.241379
0.0264706 0.0483529 -3.39965e-05 2.65e-05 0.241379
0.0279412 0.0484559 -3.38435e-05 2.65e-05 0.290323
0.0294118 0.0485588 -3.35633e-05 2.65e-05 0.290323
0.0308824 0.0486618 -3.31181e-05 2.65e-05 0.3125
0.0323529 0.0487647 -3.27551e-05 2.65e-05 0.371429
0.0338235 0.0488676 -3.23077e-05 2.65e-05 0.388889
0.0352941 0.0489706 -3.1649e-05 2.65e-05 0.388889
0.0367647 0.0490735 -3.12044e-05 2.65e-05 0.421053
0.0382353 0.0491765 -3.0377e-05 2.65e-05 0.421053
0.0397059 0.0492794 -3.07637e-05 2.65e-05 0.461538
0.0411765 0.0493824 -2.92779e-05 2.65e-05 0.487179
0.0426471 0.0494853 -2.87074e-05 2.65e-05 0.625
0.0441176 0.0495882 -2.70355e-05 2.65e-05 0.666667
0.0455882 0.0496912 -2.63017e-05 2.65e-05 0.785714
0.0470588 0.0497941 -2.16353e-05 2.65e-05 0.880952
0.0485294 0.0498971 -2.23031e-05 2.65e-05 0.714286
0.0485294 0.0501029 -2.22839e-05 2.65e-05 0.704545
0.0470588 0.0502059 -1.80073e-05 2.65e-05 0.755556
0.0455882 0.0503088 -1.44137e-05 2.65e-05 0.622222
0.0441176 0.0504118 -1.34057e-05 2.65e-05 0.613636
0.0426471 0.0505147 -1.24957e-05 2.65e-05 0.585366
0.0411765 0.0506176 -1.26398e-05 2.65e-05 0.45
0.0397059 0.0507206 -1.09259e-05 2.65e-05 0.487179
0.0382353 0.0508235 -1.17059e-05 2.65e-05 0.410256
0.0367647 0.0509265 -1.05815e-05 2.65e-05 0.390244
0.0352941 0.0510294 -1.01482e-05 2.65e-05 0.342105
0.0338235 0.0511324 -9.84503e-06 2.65e-05 0.315789
0.0323529 0.0512353 -9.37974e-06 2.65e-05 0.285714
0.0308824 0.0513382 -8.89821e-06 2.65e-05 0.264706
0.0294118 0.0514412 -8.30261e-06 2.65e-05 0.264706
0.0279412 0.0515441 -7.83692e-06 2.65e-05 0.264706
0.0264706 0.0516471 -7.37844e-06 2.65e-05 0.258065
0.025 0.05175 -6.95057e-06 2.65e-05 0.225806
0.0235294 0.0518529 -6.60582e-06 2.65e-05 0.206897
0.0220588 0.0519559 -6.2731e-06 2.65e-05 0.153846
0.0205882 0.0520588 -5.95554e-06 2.65e-05 0.148148
0.0191176 0.0521618 -5.5999e-06 2.65e-05 0.107143
0.0176471 0.0522647 -5.24645e-06 2.65e-05 0.103448
0.0161765 0.0523676 -4.90186e-06 2.65e-05 0.0740741
0.0147059 0.0524706 -4.54246e-06 2.65e-05 0.04
0.0132353 0.0525735 -4.18778e-06 2.65e-05 0
0.0117647 0.0526765 -3.88291e-06 2.65e-05 0
0.0102941 0.0527794 -3.61071e-06 2.65e-05 0
0.00882353 0.0528824 -3.35287e-06 2.65e-05 0
0.00735294 0.0529853 -3.08067e-06 2.65e-05 0
0.00588235 0.0530882 -2.78157e-06 2.65e-05 0
0.00441176 0.0531912 -2.52413e-06 2.65e-05 0.0416667
0.00294118 0.0532941 -2.3372e-06 2.65e-05 0.047619
0.00147059 0.0533971 -2.21322e-06 2.65e-05 0.0526316
0 0.055 -2.09992e-06 2.65e-05 0.0588235
0 0.0565 -2.05967e-06 2.60764e-05 0
0 0.058 -2.04325e-06 2.58553e-05 0
0 0.0595 -2.03116e-06 2.56431e-05 0
0 0.061 -2.02328e-06 2.5452e-05 0
0 0.0625 -2.01829e-06 2.52816e-05 0
0 0.064 -2.01723e-06 2.51269e-05 0
0 0.0655 -2.01373e-06 2.49752e-05 0
0 0.067 -2.00981e-06 2.48358e-05 0
0 0.0685 -2.00682e-06 2.46833e-05 0
0 0.07 -2.01639e-06 2.45341e-05 0
0 0.0715 -2.03412e-06 2.43867e-05 0
0 0.073 -2.06231e-06 2.42792e-05 0
0 0.0745 -2.10319e-06 2.41653e-05 0
0 0.076 -2.14713e-06 2.40771e-05 0
0 0.0775 -2.20641e-06 2.39963e-05 0
0 0.079 -2.28414e-06 2.39233e-05 0
0 0.0805 -2.36541e-06 2.38543e-05 0
0 0.082 -2.45719e-06 2.37945e-05 0
0 0.0835 -2.55136e-06 2.37476e-05 0
0 0.085 -2.62811e-06 2.37227e-05 0
0 0.0865 -2.70352e-06 2.37154e-05 0
0 0.088 -2.77655e-06 2.37268e-05 0
0 0.0895 -2.83738e-06 2.37627e-05 0
0 0.091 -2.88776e-06 2.38157e-05 0
0 0.0925 -2.93663e-06 2.38963e-05 0
0 0.094 -2.96935e-06 2.40089e-05 0
0 0.0955 -2.99598e-06 2.42047e-05 0
0 0.097 -3.01773e-06 2.44157e-05 0
0 0.0985 -3.03054e-06 2.46772e-05 0
0.115637 0.0986984 -2.61873e-05 5.96319e-06 0
0.149905 0.0986283 -2.72913e-05 2.60109e-06 0
0.132072 0.00130647 -2.01426e-05 3.96416e-06 0
0.103822 0.0988008 -2.62935e-05 7.63294e-06 0
0.138137 0.0987657 -2.68605e-05 3.44827e-06 0
0.143967 0.00123646 -2.01845e-05 2.91927e-06 0
0.109716 0.00121269 -2.00446e-05 6.54002e-06 0
0.198754 0.0500886 -2.28475e-05 1.0319e-06 0
0.0977239 0.00135687 -2.00399e-05 8.41616e-06 0
0.155973 0.00125716 -2.02535e-05 2.16839e-06 0
0.125973 0.0984181 -2.62041e-05 4.74845e-06 0
0.121646 0.00120695 -2.0075e-05 5.07843e-06 0
0.0933887 0.0986538 -2.61811e-05 9.46671e-06 0
0.160648 0.0987083 -2.73003e-05 1.96633e-06 0
0.0873062 0.00118605 -2.02157e-05 1.02748e-05 0
0.198535 0.0396045 -2.23049e-05 1.02907e-06 0
0.198504 0.0604324 -2.38655e-05 1.03325e-06 0
0.0828011 0.098752 -2.58968e-05 1.13763e-05 0
0.166461 0.00128816 -2.02997e-05 1.67866e-06 0
0.0768657 0.00129258 -2.06088e-05 1.20949e-05 0
0.0738519 0.098726 -2.49544e-05 1.32601e-05 0
0.198542 0.0695512 -2.56838e-05 1.03357e-06 0
0.198664 0.0305911 -2.18143e-05 1.02634e-06 0
0.169529 0.0986721 -2.72361e-05 1.57367e-06 0
0.0678771 0.00127647 -2.08795e-05 1.37619e-05 0
0.065042 0.0987585 -2.32432e-05 1.49559e-05 0
0.0589265 0.0013231 -2.08727e-05 1.54499e-05 0
0.0559789 0.0986492 -2.0822e-05 1.67417e-05 0
0.0493267 0.0486563 -2.39599e-05 2.65e-05 0.439024
0.050799 0.0487503 -2.28729e-05 2.42925e-05 0.268293
0.0464458 0.0515369 -1.44265e-05 2.65e-05 0.4
0.0405015 0.0480441 -2.97589e-05 2.59696e-05 0.315789
0.037523 0.0520676 -1.09911e-05 2.60234e-05 0.236842
0.0317068 0.0474397 -3.25027e-05 2.59009e-05 0.125
0.0469995 0.00119652 -2.12633e-05 1.75687e-05 0
0.0286681 0.0528578 -8.01976e-06 2.60199e-05 0.0857143
0.0439912 0.0987236 -1.61909e-05 1.89436e-05 0
0.0228833 0.046822 -3.36888e-05 2.59239e-05 0
0.175446 0.00124017 -2.02923e-05 1.35154e-06 0
0.0378312 0.00124939 -2.18382e-05 1.87648e-05 0
0.0501375 0.0474249 -2.36415e-05 2.42312e-05 0.157895
