#Header
x y Displacement(m) Hydrogen_concentration(mol/m^2) Damage

Load step: 3000
0.00854386 0.0859134 1.89539e-05 2.64158e-05 0
0.117289 0.0909681 2.00836e-05 2.59077e-05 0
0.0192544 0.0400158 -1.71915e-05 2.6454e-05 0
0.0207306 0.0401189 -1.73236e-05 2.64537e-05 0
0.0697912 0.0086907 -1.98443e-05 2.61865e-05 0
0.191644 0.0198069 -2.04606e-05 2.53234e-05 0
0.190807 0.0210442 -2.05727e-05 2.53598e-05 0
0.192057 0.0884897 5.77317e-06 2.54389e-05 0
0.00971887 0.0911607 1.92694e-05 2.64121e-05 0
0.00857998 0.0328422 -1.71454e-05 2.64258e-05 0
0.00940712 0.031621 -1.72557e-05 2.64205e-05 0
0.191206 0.0366107 -2.09398e-05 2.58991e-05 0
0.19055 0.0352689 -2.09545e-05 2.58471e-05 0
0.189061 0.0351646 -2.10377e-05 2.58467e-05 0
0.189896 0.0339276 -2.10037e-05 2.57962e-05 0
0.191385 0.0340318 -2.09352e-05 2.57968e-05 0
0.19073 0.0326907 -2.09841e-05 2.57467e-05 0
0.189242 0.0325864 -2.10615e-05 2.57466e-05 0
0.190076 0.0313498 -2.10408e-05 2.56981e-05 0
0.157011 0.0873174 1.79944e-05 2.56227e-05 0
0.157668 0.0886528 1.80862e-05 2.56007e-05 0
0.0621306 0.0638385 1.96035e-05 2.63907e-05 0
0.0309867 0.00853219 -1.9442e-05 2.63256e-05 0
0.108961 0.0658191 1.96594e-05 2.62543e-05 0
0.163976 0.0515449 -2.19255e-05 2.65e-05 0.833333
0.188491 0.0752868 7.68459e-06 2.57464e-05 0
0.189979 0.0753915 7.21541e-06 2.57406e-05 0
0.188587 0.0312453 -2.11138e-05 2.56984e-05 0
0.189422 0.0300089 -2.10926e-05 2.56509e-05 0
0.190911 0.0301137 -2.10216e-05 2.56506e-05 0
0.188559 0.0636308 6.61401e-06 2.61441e-05 0
0.190045 0.0637337 6.32145e-06 2.61369e-05 0
0.190878 0.0624962 6.04661e-06 2.61816e-05 0
0.19153 0.0638358 6.16642e-06 2.61297e-05 0
0.190256 0.0287731 -2.10566e-05 2.56047e-05 0
0.191744 0.0288781 -2.09669e-05 2.56044e-05 0
0.190415 0.0909618 6.30979e-06 2.54069e-05 0
0.191906 0.0910628 5.68869e-06 2.54024e-05 0
0.182095 0.0916665 1.02868e-05 2.54227e-05 0
0.183592 0.0917807 9.68172e-06 2.54165e-05 0
0.0204578 0.0867459 1.88845e-05 2.63939e-05 0
0.198707 0.00522388 -1.94301e-05 2.50516e-05 0
0.155228 0.0366776 -2.0429e-05 2.60352e-05 0
0.158656 0.0848514 1.75819e-05 2.56481e-05 0
0.157178 0.084745 1.77801e-05 2.56595e-05 0
0.157999 0.0835108 1.75892e-05 2.56745e-05 0
0.155869 0.0496778 -1.96904e-05 2.65e-05 0.833333
0.179336 0.0565075 1.01242e-05 2.65e-05 0.361111
0.161695 0.0734069 1.65719e-05 2.58744e-05 0
0.0494679 0.0460898 -1.83659e-05 2.64793e-05 0.263158
0.121733 0.0912712 2.01103e-05 2.58699e-05 0
0.173797 0.0923689 1.28926e-05 2.54544e-05 0
0.172313 0.0922765 1.36125e-05 2.5464e-05 0
0.0653446 0.00835207 -1.97799e-05 2.62076e-05 0
0.00816068 0.0703365 1.77827e-05 2.64422e-05 0
0.00899583 0.0691011 1.77148e-05 2.6445e-05 0
0.00846289 0.0212257 -1.84607e-05 2.63841e-05 0
0.00912538 0.0225595 -1.84255e-05 2.63879e-05 0
0.0106096 0.0226625 -1.85018e-05 2.63875e-05 0
0.0097893 0.0238968 -1.8324e-05 2.63919e-05 0
0.0083138 0.0237918 -1.824e-05 2.63923e-05 0
0.00780537 0.0198953 -1.84635e-05 2.63805e-05 0
0.00504628 0.054448 1.71178e-05 2.64913e-05 0
0.00496025 0.0456566 -1.63746e-05 2.64854e-05 0.111111
0.163412 0.0916645 1.72512e-05 2.55282e-05 0
0.164894 0.0917822 1.68213e-05 2.55171e-05 0
0.165728 0.0905395 1.65378e-05 2.55244e-05 0
0.16194 0.0915438 1.76818e-05 2.55392e-05 0
0.191859 0.0379526 -2.09551e-05 2.59521e-05 0
0.0608778 0.00801268 -1.98741e-05 2.62284e-05 0
0.0112738 0.0240043 -1.83403e-05 2.63915e-05 0
0.0451842 0.00825198 -1.98078e-05 2.6289e-05 0
0.178308 0.00723625 -2.05902e-05 2.51543e-05 0
0.179792 0.00732806 -2.04877e-05 2.51463e-05 0
0.0082317 0.0910608 1.93161e-05 2.64151e-05 0
0.11974 0.0614022 1.92319e-05 2.63064e-05 0
0.130155 0.062124 1.86583e-05 2.62625e-05 0
0.13612 0.0625441 1.88014e-05 2.62354e-05 0
0.0079269 0.0315029 -1.73192e-05 2.64205e-05 0
0.139642 0.066679 1.87399e-05 2.61253e-05 0
0.0480336 0.0641504 1.90289e-05 2.64153e-05 0
0.147337 0.0413067 -1.99996e-05 2.62136e-05 0
0.148169 0.0400705 -2.01399e-05 2.61718e-05 0
0.103015 0.0654037 1.99717e-05 2.62774e-05 0
0.0718365 0.0632271 1.97886e-05 2.63781e-05 0
0.0926139 0.064676 2.00646e-05 2.63151e-05 0
0.0822197 0.0639495 1.97439e-05 2.63498e-05 0
0.17684 0.00712711 -2.06279e-05 2.51625e-05 0
0.176001 0.0083333 -2.06762e-05 2.51816e-05 0
0.175369 0.0069659 -2.06129e-05 2.51714e-05 0
0.174518 0.00821028 -2.06189e-05 2.51917e-05 0
0.149842 0.084199 1.8508e-05 2.57186e-05 0
0.148362 0.0840932 1.86248e-05 2.57308e-05 0
0.0218809 0.0661483 1.79957e-05 2.64432e-05 0
0.0286327 0.0653456 1.84439e-05 2.64387e-05 0
0.036868 0.064654 1.87012e-05 2.64308e-05 0
0.00709999 0.0327281 -1.71981e-05 2.64256e-05 0
0.188006 0.0182504 -2.04062e-05 2.52962e-05 0
0.188768 0.0286681 -2.1121e-05 2.56055e-05 0
0.177778 0.0680571 1.09422e-05 2.59966e-05 0
0.176943 0.069294 1.12445e-05 2.59565e-05 0
0.177597 0.0706353 1.1034e-05 2.59122e-05 0
0.176108 0.0705309 1.15918e-05 2.59181e-05 0
0.170072 0.0286541 -2.15278e-05 2.56921e-05 0
0.169237 0.0298911 -2.15304e-05 2.57375e-05 0
0.167748 0.0297867 -2.14965e-05 2.57425e-05 0
0.168402 0.031128 -2.15502e-05 2.57836e-05 0
0.166913 0.0310237 -2.15429e-05 2.57882e-05 0
0.167567 0.032365 -2.16088e-05 2.58305e-05 0
0.166078 0.0322606 -2.15859e-05 2.58345e-05 0
0.183733 0.0684747 8.7505e-06 2.59748e-05 0
0.013854 0.0849913 1.88274e-05 2.64086e-05 0
0.00732884 0.0715723 1.78159e-05 2.64395e-05 0
0.00798471 0.0729141 1.79185e-05 2.6436e-05 0
0.0762823 0.0635355 1.98354e-05 2.63668e-05 0
0.086674 0.064261 1.99526e-05 2.63355e-05 0
0.09707 0.0649876 2.01816e-05 2.62993e-05 0
0.124209 0.0617113 1.91477e-05 2.62887e-05 0
0.114923 0.0662387 1.94911e-05 2.62288e-05 0
0.13366 0.0662515 1.87024e-05 2.61585e-05 0
0.129199 0.0659379 1.88186e-05 2.61828e-05 0
0.124742 0.0656292 1.90843e-05 2.62061e-05 0
0.14061 0.062861 1.86312e-05 2.62144e-05 0
0.0407281 0.00792804 -1.96601e-05 2.6301e-05 0
0.192302 0.0211544 -2.05283e-05 2.53588e-05 0
0.19314 0.0199153 -2.04451e-05 2.53217e-05 0
0.156192 0.0885486 1.8197e-05 2.56126e-05 0
0.156853 0.0898807 1.83233e-05 2.55921e-05 0
0.173881 0.0068403 -2.05351e-05 2.51819e-05 0
0.173027 0.00810822 -2.05048e-05 2.52032e-05 0
0.198837 0.0947859 2.74695e-06 2.53535e-05 0.0322581
0.00511834 0.00139813 -1.97038e-05 2.63511e-05 0
0.14211 0.062966 1.85816e-05 2.62074e-05 0
0.00891826 0.0923881 1.9386e-05 2.64138e-05 0
0.17239 0.00676634 -2.04111e-05 2.51939e-05 0
0.171536 0.00801253 -2.03634e-05 2.52158e-05 0
0.170891 0.00666927 -2.02575e-05 2.52078e-05 0
0.170039 0.00791478 -2.02398e-05 2.52285e-05 0
0.0502924 0.0448672 -1.85829e-05 2.64703e-05 0.0833333
0.0487961 0.0447524 -1.84797e-05 2.64703e-05 0.0555556
0.146506 0.0425423 -1.98604e-05 2.62551e-05 0
0.192358 0.0625967 5.9828e-06 2.6173e-05 0
0.143073 0.0384134 -1.94911e-05 2.61427e-05 0
0.141577 0.0383077 -1.9256e-05 2.61466e-05 0
0.0362786 0.00762116 -1.94895e-05 2.63122e-05 0
0.00750448 0.0689918 1.76618e-05 2.64461e-05 0
0.00834403 0.0677579 1.76145e-05 2.64491e-05 0
0.0205638 0.00780028 -1.94309e-05 2.6343e-05 0
0.0199093 0.0413478 -1.72291e-05 2.64601e-05 0
0.021385 0.0414507 -1.74161e-05 2.64599e-05 0
0.018437 0.0412465 -1.71367e-05 2.64603e-05 0
0.0435964 0.0638362 1.89483e-05 2.64246e-05 0
0.148842 0.0414122 -2.01915e-05 2.62125e-05 0
0.149674 0.0401744 -2.0244e-05 2.61702e-05 0
0.140997 0.0460338 -1.96684e-05 2.63773e-05 0.0277778
0.142495 0.04614 -2.01067e-05 2.63767e-05 0.0555556
0.0160673 0.0747833 1.79083e-05 2.6424e-05 0
0.0610494 0.0702373 1.99527e-05 2.63502e-05 0
0.0250565 0.0314098 -1.79308e-05 2.64097e-05 0
0.0684715 0.0707574 1.98022e-05 2.63263e-05 0
0.0469008 0.0705316 1.90166e-05 2.63837e-05 0
0.0640821 0.0263904 -1.99014e-05 2.63074e-05 0
0.02741 0.0833549 1.8734e-05 2.63845e-05 0
0.058172 0.0259754 -1.99394e-05 2.63225e-05 0
0.0424447 0.0378034 -1.84897e-05 2.64268e-05 0
0.0289506 0.0718259 1.83129e-05 2.64139e-05 0
0.052256 0.0255587 -1.95106e-05 2.63359e-05 0
0.0463359 0.0251424 -1.91971e-05 2.63477e-05 0
0.0403907 0.0247237 -1.89065e-05 2.6358e-05 0
0.165464 0.0516495 -2.24031e-05 2.65e-05 0.805556
0.166118 0.0529909 1.361e-05 2.65e-05 0.916667
0.16481 0.0503081 -1.81903e-05 2.65e-05 0.916667
0.163322 0.0502034 -2.55093e-05 2.65e-05 0.944444
0.0628349 0.0120571 -1.99324e-05 2.62322e-05 0
0.0501229 0.0124645 -1.99723e-05 2.62838e-05 0
0.0427048 0.0119485 -1.9703e-05 2.63048e-05 0
0.00112161 0.0277165 -1.7983e-05 2.64062e-05 0
0.0848595 0.0278495 -2.00135e-05 2.62399e-05 0
0.0481891 0.0848188 1.93973e-05 2.63223e-05 0
0.0907963 0.0282672 -2.02421e-05 2.62164e-05 0
0.0528175 0.0709477 1.92736e-05 2.63673e-05 0
0.0821571 0.013418 -2.00787e-05 2.61358e-05 0
0.00115728 0.078231 1.84689e-05 2.6429e-05 0
0.0104064 0.0924817 1.93394e-05 2.64106e-05 0
0.0541394 0.0852373 1.98634e-05 2.63002e-05 0
0.0475355 0.0602408 1.90839e-05 2.64391e-05 0
0.0560617 0.0128798 -2.01377e-05 2.62638e-05 0
0.0982504 0.0287894 -2.01641e-05 2.61846e-05 0
0.0925676 0.0141485 -1.99123e-05 2.60696e-05 0
0.104191 0.0292073 -2.00814e-05 2.61577e-05 0
0.057268 0.0388688 -1.88387e-05 2.64196e-05 0
0.0246149 0.0805657 1.85836e-05 2.63966e-05 0
0.110128 0.029626 -2.02513e-05 2.61296e-05 0
0.0557445 0.059528 1.93e-05 2.64303e-05 0
0.107443 0.0151927 -2.00708e-05 2.59566e-05 0
0.0631292 0.0392595 -1.89385e-05 2.64156e-05 0
0.0270238 0.0121323 -1.92125e-05 2.63403e-05 0
0.0772752 0.0855667 1.9677e-05 2.61993e-05 0
0.0217496 0.0986358 1.97392e-05 2.6382e-05 0
0.0261673 0.00142129 -1.93745e-05 2.63278e-05 0
0.0321401 0.0988193 1.98553e-05 2.63529e-05 0
0.0469833 0.0987468 1.95965e-05 2.63028e-05 0
0.0529603 0.0987389 1.97938e-05 2.62802e-05 0
0.0499787 0.00120438 -2.00666e-05 2.62664e-05 0
0.0559519 0.00128456 -1.99422e-05 2.62417e-05 0
0.0843585 0.00119511 -2.00954e-05 2.60835e-05 0
0.113395 0.0156102 -2.01051e-05 2.59074e-05 0
0.100725 0.0014594 -1.97532e-05 2.5946e-05 0
0.0947424 0.0013044 -1.98143e-05 2.60025e-05 0
0.00122437 0.08575 1.9163e-05 2.64217e-05 0
0.00139657 0.0128602 -1.89545e-05 2.63649e-05 0
0.00129993 0.0185486 -1.86568e-05 2.63785e-05 0
0.090164 0.0987871 2.00659e-05 2.6087e-05 0
0.109379 0.0723167 1.96676e-05 2.61555e-05 0
0.125 0.0306731 -1.92734e-05 2.6054e-05 0
0.119349 0.016028 -2.00593e-05 2.58563e-05 0
0.0876849 0.086294 1.98821e-05 2.61398e-05 0
0.156521 0.0834041 1.77977e-05 2.56858e-05 0
0.132446 0.0311949 -1.88364e-05 2.60141e-05 0
0.12679 0.0165499 -1.9613e-05 2.57899e-05 0
0.100833 0.0987572 2.02293e-05 2.6008e-05 0
0.106839 0.00126225 -1.99787e-05 2.58848e-05 0
0.118249 0.0612984 1.91978e-05 2.63117e-05 0
0.104879 0.086209 2.00101e-05 2.60325e-05 0
0.144507 0.0734874 1.84481e-05 2.59498e-05 0
0.140188 0.0174897 -1.9325e-05 2.5666e-05 0
0.134233 0.0170721 -1.90246e-05 2.57211e-05 0
0.150449 0.0739072 1.80735e-05 2.59104e-05 0
0.137799 0.0859327 1.89467e-05 2.5786e-05 0
0.13863 0.0846972 1.88775e-05 2.57949e-05 0
0.137143 0.0845925 1.89295e-05 2.58078e-05 0
0.13797 0.0833578 1.88806e-05 2.58179e-05 0
0.136482 0.0832532 1.89559e-05 2.58305e-05 0
0.139456 0.0834624 1.88516e-05 2.58053e-05 0
0.170689 0.00925691 -2.0375e-05 2.52385e-05 0
0.169197 0.0091565 -2.03083e-05 2.52511e-05 0
0.168541 0.00781791 -2.01872e-05 2.52423e-05 0
0.167704 0.00905691 -2.02973e-05 2.52641e-05 0
0.168359 0.0103958 -2.04242e-05 2.52749e-05 0
0.166869 0.0102946 -2.04298e-05 2.52875e-05 0
0.166211 0.00895822 -2.03318e-05 2.52773e-05 0
0.165378 0.0101945 -2.04529e-05 2.53003e-05 0
0.164716 0.00886629 -2.03762e-05 2.52907e-05 0
0.166034 0.0115311 -2.05524e-05 2.53124e-05 0
0.163887 0.0100953 -2.04726e-05 2.53132e-05 0
0.163223 0.00877269 -2.0402e-05 2.53042e-05 0
0.164043 0.00755173 -2.0304e-05 2.52839e-05 0
0.162549 0.00746612 -2.03013e-05 2.52977e-05 0
0.161732 0.00867826 -2.04127e-05 2.53174e-05 0
0.161058 0.00737809 -2.02975e-05 2.53117e-05 0
0.160243 0.0085811 -2.04366e-05 2.5331e-05 0
0.159574 0.00727851 -2.0312e-05 2.53256e-05 0
0.158757 0.00847452 -2.04526e-05 2.53444e-05 0
0.158099 0.0071529 -2.03232e-05 2.53392e-05 0
0.157275 0.00835828 -2.04479e-05 2.53577e-05 0
0.156622 0.00701945 -2.03273e-05 2.53527e-05 0
0.15579 0.00824017 -2.04193e-05 2.53715e-05 0
0.155138 0.00689399 -2.03167e-05 2.5366e-05 0
0.154305 0.00812569 -2.03562e-05 2.53857e-05 0
0.153649 0.00678312 -2.02626e-05 2.53802e-05 0
0.152823 0.0080138 -2.02619e-05 2.54007e-05 0
0.112322 0.0867364 2.00413e-05 2.59763e-05 0
0.118276 0.0871513 2.00187e-05 2.59281e-05 0
0.0891652 0.06056 2.01898e-05 2.63728e-05 0
0.146142 0.0179075 -1.99149e-05 2.56128e-05 0
0.148979 0.0621459 1.81601e-05 2.62126e-05 0
0.147469 0.0620409 1.83351e-05 2.62183e-05 0
0.139504 0.0459283 -1.95518e-05 2.63775e-05 0
0.162711 0.0695916 1.62347e-05 2.59747e-05 0
0.171892 0.0559859 1.25596e-05 2.64072e-05 0.333333
0.0912686 0.0412362 -2.02768e-05 2.63894e-05 0
0.129525 0.086644 1.94189e-05 2.58448e-05 0
0.155267 0.069069 1.74524e-05 2.60102e-05 0
0.0995622 0.0612863 2.00509e-05 2.63438e-05 0
0.165869 0.0672221 1.5249e-05 2.60379e-05 0
0.109968 0.0620133 1.99078e-05 2.63144e-05 0
0.133955 0.052022 1.90544e-05 2.65e-05 0.722222
0.103153 0.0420724 -2.00576e-05 2.6379e-05 0
0.169208 0.0622745 1.39404e-05 2.61939e-05 0
0.189315 0.0209366 -2.06225e-05 2.53616e-05 0
0.125457 0.0436442 -1.90557e-05 2.63615e-05 0
0.174185 0.0872357 1.29131e-05 2.55195e-05 0
0.172697 0.0871324 1.35675e-05 2.55288e-05 0
0.0972088 0.0416535 -2.01642e-05 2.63836e-05 0
0.131409 0.0440633 -1.89153e-05 2.63491e-05 0
0.183871 0.0451657 -2.13999e-05 2.62769e-05 0
0.183217 0.043824 -2.14822e-05 2.62214e-05 0
0.182382 0.0450611 -2.14893e-05 2.62771e-05 0
0.181729 0.0437196 -2.16101e-05 2.62216e-05 0
0.180894 0.0449566 -2.13262e-05 2.62773e-05 0
0.182563 0.0424826 -2.14728e-05 2.61664e-05 0
0.181548 0.046298 -2.13433e-05 2.63317e-05 0.111111
0.124624 0.00121949 -1.97172e-05 2.57049e-05 0
0.115046 0.042911 -1.97709e-05 2.63712e-05 0
0.187753 0.032482 -2.11532e-05 2.57469e-05 0
0.180213 0.0760012 1.04545e-05 2.57451e-05 0
0.1091 0.0424919 -1.99701e-05 2.63734e-05 0
0.183079 0.0671335 8.98629e-06 2.60229e-05 0
0.0665761 0.0641461 1.96481e-05 2.63802e-05 0
0.164964 0.080114 1.6136e-05 2.57008e-05 0
0.172254 0.0508296 -1.63448e-05 2.65e-05 0.777778
0.17871 0.0227811 -2.125e-05 2.54621e-05 0
0.182675 0.0515598 -7.85567e-06 2.65e-05 0.666667
0.169638 0.0454644 -2.17834e-05 2.63305e-05 0.111111
0.177999 0.0862089 1.14885e-05 2.55191e-05 0
0.181398 0.0988672 1.04221e-05 2.53785e-05 0.166667
0.135063 0.00134246 -1.95714e-05 2.55759e-05 0
0.185695 0.00127991 -2.01275e-05 2.50738e-05 0
0.147 0.0986957 1.94264e-05 2.56216e-05 0
0.152887 0.098686 1.94784e-05 2.55668e-05 0
0.198684 0.0738836 4.69086e-06 2.57784e-05 0
0.112685 0.0987063 2.01596e-05 2.59217e-05 0
0.112618 0.00122427 -1.99768e-05 2.58296e-05 0
0.147003 0.00126617 -1.97447e-05 2.54345e-05 0
0.141045 0.00122306 -1.98929e-05 2.54983e-05 0
0.129203 0.0986151 1.96282e-05 2.57769e-05 0
0.198689 0.0261356 -2.04521e-05 2.55039e-05 0
0.198764 0.0127786 -1.99449e-05 2.51479e-05 0
0.198741 0.0798377 4.4561e-06 2.56026e-05 0
0.198734 0.0872809 4.08547e-06 2.54481e-05 0
0.106808 0.0988379 2.03328e-05 2.59647e-05 0
0.198532 0.042402 -2.1924e-05 2.6132e-05 0
0.198717 0.0529752 6.22579e-06 2.65e-05 0.533333
0.141121 0.0987953 1.95018e-05 2.56661e-05 0
0.12304 0.0987994 1.98531e-05 2.58316e-05 0
0.135146 0.0987247 1.97367e-05 2.57187e-05 0
0.118662 0.00125286 -1.98473e-05 2.5766e-05 0
0.187287 0.098692 8.79778e-06 2.53574e-05 0.214286
0.161653 0.0526767 1.92456e-05 2.65e-05 0.888889
0.175283 0.0924613 1.19864e-05 2.54453e-05 0
0.117386 0.076752 1.92334e-05 2.60513e-05 0
0.188548 0.0105124 -1.99315e-05 2.51395e-05 0
0.190033 0.0106133 -1.98738e-05 2.51348e-05 0
0.189381 0.00927312 -1.98927e-05 2.51183e-05 0
0.190865 0.00937437 -1.98423e-05 2.51137e-05 0
0.191519 0.0107118 -1.98538e-05 2.51307e-05 0
0.190212 0.00803173 -1.98594e-05 2.50993e-05 0
0.191697 0.00813573 -1.98145e-05 2.50948e-05 0
0.188732 0.00793251 -1.99424e-05 2.51045e-05 0
0.184554 0.0141219 -2.03117e-05 2.52209e-05 0
0.190817 0.0741521 6.95047e-06 2.57766e-05 0
0.19147 0.0754966 6.67843e-06 2.5735e-05 0
0.19231 0.0742543 6.38398e-06 2.57712e-05 0
0.192219 0.0327949 -2.09232e-05 2.57476e-05 0
0.190736 0.0858124 6.5557e-06 2.54867e-05 0
0.16154 0.0436011 -2.16777e-05 2.6266e-05 0
0.183663 0.0801305 9.04281e-06 2.56269e-05 0
0.188811 0.0494079 -2.00249e-05 2.65e-05 0.416667
0.189461 0.0507503 -3.6582e-06 2.65e-05 0.722222
0.190303 0.0495216 -2.02051e-05 2.65e-05 0.405405
0.190941 0.0508652 -1.91296e-06 2.65e-05 0.666667
0.19181 0.0496482 -2.14956e-05 2.65e-05 0.432432
0.192385 0.0509768 -1.36945e-06 2.65e-05 0.694444
0.191578 0.0522018 -1.6812e-06 2.65e-05 0.594595
0.144354 0.0527478 1.82001e-05 2.65e-05 0.527778
0.147523 0.0503766 -2.08693e-05 2.65e-05 0.888889
0.159466 0.0305008 -2.10832e-05 2.58141e-05 0
0.153501 0.0300795 -2.03055e-05 2.58392e-05 0
0.170906 0.0274171 -2.1529e-05 2.56477e-05 0
0.179475 0.0331982 -2.12293e-05 2.58043e-05 0
0.168595 0.0816644 1.49855e-05 2.56502e-05 0
0.136482 0.0275929 -1.89025e-05 2.59006e-05 0
0.159178 0.0240036 -2.09827e-05 2.56302e-05 0
0.186305 0.0531117 -5.58033e-06 2.65e-05 0.611111
0.115645 0.0261315 -1.97008e-05 2.6034e-05 0
0.123568 0.0862267 1.98141e-05 2.58959e-05 0
0.145034 0.0773972 1.86538e-05 2.58675e-05 0
0.174508 0.0613508 1.15445e-05 2.62302e-05 0
0.156087 0.014717 -2.08016e-05 2.54572e-05 0
0.121599 0.0265493 -1.94576e-05 2.59968e-05 0
0.138222 0.0134642 -1.91357e-05 2.56273e-05 0
0.150132 0.0142991 -2.04212e-05 2.55108e-05 0
0.155381 0.0781443 1.78171e-05 2.57925e-05 0
0.0965668 0.0752953 1.96347e-05 2.61796e-05 0
0.13313 0.0765627 1.9063e-05 2.59573e-05 0
0.158367 0.0459688 -2.10368e-05 2.63559e-05 0.111111
0.109956 0.076232 1.96661e-05 2.61007e-05 0
0.142431 0.0280097 -1.94845e-05 2.58635e-05 0
0.129041 0.0270713 -1.90119e-05 2.59488e-05 0
0.121747 0.0654265 1.91949e-05 2.6221e-05 0
0.144177 0.0138818 -1.96572e-05 2.5568e-05 0
0.102364 0.0899084 2.00498e-05 2.6026e-05 0
0.161111 0.0604111 1.62267e-05 2.62533e-05 0
0.109694 0.0257132 -2.01767e-05 2.60698e-05 0
0.132266 0.0130464 -1.91428e-05 2.56885e-05 0
0.160403 0.0383442 -2.14295e-05 2.60733e-05 0
0.164449 0.0554644 1.49373e-05 2.64103e-05 0.305556
0.122062 0.0511882 1.47388e-05 2.65e-05 0.861111
0.13146 0.0906743 1.93497e-05 2.57926e-05 0
0.103747 0.0252952 -2.00767e-05 2.6104e-05 0
0.128005 0.0516036 1.48616e-05 2.65e-05 0.888889
0.111647 0.0504542 5.16439e-05 2.65e-05 0.888889
0.115895 0.0118988 -2.0118e-05 2.58472e-05 0
0.102514 0.0757133 1.99579e-05 2.6146e-05 0
0.10994 0.0114814 -2.01113e-05 2.59015e-05 0
0.0861611 0.0745655 1.96882e-05 2.62331e-05 0
0.121847 0.0123176 -1.99057e-05 2.57915e-05 0
0.123206 0.0913796 2.00319e-05 2.58575e-05 0
0.127967 0.039939 -1.92569e-05 2.62555e-05 0
0.187291 0.0816831 7.76509e-06 2.55802e-05 0
0.172004 0.0650614 1.28844e-05 2.6101e-05 0
0.103987 0.0110611 -1.98988e-05 2.5953e-05 0
0.122017 0.03952 -1.9195e-05 2.62714e-05 0
0.0997635 0.0496199 -6.89363e-05 2.65e-05 0.972222
0.107652 0.0540724 2.02034e-05 2.64495e-05 0.222222
0.097261 0.0533437 2.02839e-05 2.6454e-05 0.166667
0.19063 0.0767352 6.93733e-06 2.57005e-05 0
0.192115 0.0768401 6.39582e-06 2.56954e-05 0
0.113602 0.0544888 1.96874e-05 2.64462e-05 0.222222
0.105687 0.0500316 0.000110871 2.65e-05 1
0.0167621 0.0088418 -1.94067e-05 2.63492e-05 0
0.0152726 0.0087387 -1.93913e-05 2.63506e-05 0
0.109819 0.0904525 2.01057e-05 2.59695e-05 0
0.0980336 0.0106395 -1.99132e-05 2.60033e-05 0
0.0888769 0.0242519 -2.00754e-05 2.61818e-05 0
0.111938 0.0660276 1.95784e-05 2.62419e-05 0
0.0868561 0.0526179 2.00182e-05 2.647e-05 0.305556
0.0186371 0.0012741 -1.95349e-05 2.63405e-05 0
0.107144 0.0384717 -2.01065e-05 2.63017e-05 0
0.0938101 0.0491983 -5.86586e-05 2.65e-05 1
0.0301155 0.0654534 1.84407e-05 2.64364e-05 0
0.087878 0.0487834 -1.63757e-05 2.65e-05 0.944444
0.098552 0.0909443 2.00529e-05 2.60475e-05 0
0.101197 0.0380523 -2.01044e-05 2.63137e-05 0
0.0920772 0.0102304 -1.98436e-05 2.60501e-05 0
0.168471 0.019473 -2.12034e-05 2.54441e-05 0
0.167817 0.0181315 -2.1074e-05 2.54185e-05 0
0.166732 0.0336019 -2.16634e-05 2.58778e-05 0
0.165243 0.0334976 -2.15806e-05 2.58814e-05 0
0.181075 0.0423782 -2.16313e-05 2.61668e-05 0
0.181909 0.0411412 -2.14652e-05 2.61119e-05 0
0.0492303 0.051507 1.89933e-05 2.64862e-05 0.227273
0.0881788 0.0902002 1.99864e-05 2.61181e-05 0
0.00972513 0.0380776 -1.6849e-05 2.64484e-05 0
0.00824655 0.0379788 -1.67081e-05 2.64482e-05 0
0.00890928 0.0393115 -1.66779e-05 2.64543e-05 0
0.0259912 0.0528243 1.88602e-05 2.64897e-05 0.09375
0.0126649 0.00116155 -1.98182e-05 2.63471e-05 0
0.0937689 0.0375297 -2.03183e-05 2.63285e-05 0
0.0784822 0.0235236 -2.0025e-05 2.62282e-05 0
0.0757526 0.0738469 1.95897e-05 2.62797e-05 0
0.0878286 0.0371118 -2.02212e-05 2.63404e-05 0
0.0816699 0.00950012 -1.9998e-05 2.61198e-05 0
0.17186 0.0883688 1.39105e-05 2.55146e-05 0
0.0141104 0.0987996 1.96611e-05 2.64011e-05 0
0.0709625 0.0902947 1.98489e-05 2.62124e-05 0
0.175162 0.0626921 1.14698e-05 2.61835e-05 0
0.175997 0.0614552 1.10777e-05 2.62289e-05 0
0.0588121 0.0506336 1.94622e-05 2.64801e-05 0.324324
0.0818875 0.0366916 -1.99159e-05 2.6352e-05 0
0.166379 0.0918912 1.63742e-05 2.5506e-05 0
0.0650281 0.0898763 1.98609e-05 2.62414e-05 0
0.0518079 0.0747455 1.93972e-05 2.63506e-05 0
0.0597875 0.0468166 -1.83701e-05 2.65e-05 0.416667
0.0592168 0.0221837 -2.00683e-05 2.6296e-05 0
0.0458844 0.0743275 1.9107e-05 2.63684e-05 0
0.0280137 0.0083127 -1.915e-05 2.63312e-05 0
0.0208181 0.0815941 1.85824e-05 2.64017e-05 0
0.0670698 0.0356494 -1.94539e-05 2.63761e-05 0
0.184275 0.0607407 8.23077e-06 2.62658e-05 0
0.182786 0.0606362 8.7841e-06 2.62709e-05 0
0.02567 0.0651312 1.83207e-05 2.64429e-05 0
0.182814 0.0282501 -2.12428e-05 2.56131e-05 0
0.0502005 0.0888172 1.96885e-05 2.63043e-05 0
0.0221346 0.0195766 -1.89227e-05 2.63675e-05 0
